parentEventID,materialSampleID,eventID,eventDate,samplingProtocol,locationID,waterBody,locality,minimumDepthInMeters,decimalLatitude,decimalLongitude,# ASVs
GOMECC4_TAMPICO_Sta82_Deep_B,SAMN37516340,GOMECC4_TAMPICO_Sta82_Deep_B_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,2979,22.276,-95.588,223
GOMECC4_TAMPICO_Sta82_Deep_C,SAMN37516341,GOMECC4_TAMPICO_Sta82_Deep_C_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,2979,22.276,-95.588,288
GOMECC4_TAMPICO_Sta82_Surface_A,SAMN37516345,GOMECC4_TAMPICO_Sta82_Surface_A_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,10,22.276,-95.588,291
GOMECC4_TAMPICO_Sta82_Surface_B,SAMN37516346,GOMECC4_TAMPICO_Sta82_Surface_B_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,10,22.276,-95.588,345
GOMECC4_TAMPICO_Sta82_Surface_C,SAMN37516347,GOMECC4_TAMPICO_Sta82_Surface_C_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,10,22.276,-95.588,368
GOMECC4_VERACRUZ_Sta85_DCM_A,SAMN37516351,GOMECC4_VERACRUZ_Sta85_DCM_A_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,78,20.601,-94.29,230
GOMECC4_VERACRUZ_Sta85_DCM_B,SAMN37516352,GOMECC4_VERACRUZ_Sta85_DCM_B_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,78,20.601,-94.29,243
GOMECC4_VERACRUZ_Sta85_DCM_C,SAMN37516353,GOMECC4_VERACRUZ_Sta85_DCM_C_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,78,20.601,-94.29,213
GOMECC4_VERACRUZ_Sta85_Deep_A,SAMN37516348,GOMECC4_VERACRUZ_Sta85_Deep_A_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,1862,20.601,-94.29,251
GOMECC4_VERACRUZ_Sta85_Deep_B,SAMN37516349,GOMECC4_VERACRUZ_Sta85_Deep_B_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,1862,20.601,-94.29,240
GOMECC4_VERACRUZ_Sta85_Deep_C,SAMN37516350,GOMECC4_VERACRUZ_Sta85_Deep_C_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,1862,20.601,-94.29,234
GOMECC4_VERACRUZ_Sta85_Surface_A,SAMN37516354,GOMECC4_VERACRUZ_Sta85_Surface_A_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,20.601,-94.29,204
GOMECC4_VERACRUZ_Sta85_Surface_B,SAMN37516355,GOMECC4_VERACRUZ_Sta85_Surface_B_16S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,20.601,-94.29,185
GOMECC4_VERACRUZ_Sta87_DCM_A,SAMN37516359,GOMECC4_VERACRUZ_Sta87_DCM_A_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,50,19.609,-93.5,309
GOMECC4_VERACRUZ_Sta87_DCM_B,SAMN37516360,GOMECC4_VERACRUZ_Sta87_DCM_B_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,50,19.609,-93.5,243
GOMECC4_VERACRUZ_Sta87_DCM_C,SAMN37516361,GOMECC4_VERACRUZ_Sta87_DCM_C_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,50,19.609,-93.5,401
GOMECC4_VERACRUZ_Sta87_Deep_A,SAMN37516356,GOMECC4_VERACRUZ_Sta87_Deep_A_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,1070,19.609,-93.5,331
GOMECC4_VERACRUZ_Sta87_Deep_B,SAMN37516357,GOMECC4_VERACRUZ_Sta87_Deep_B_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,1070,19.609,-93.5,358
GOMECC4_VERACRUZ_Sta87_Deep_C,SAMN37516358,GOMECC4_VERACRUZ_Sta87_Deep_C_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,1070,19.609,-93.5,365
GOMECC4_VERACRUZ_Sta87_Surface_A,SAMN37516362,GOMECC4_VERACRUZ_Sta87_Surface_A_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,19.609,-93.5,317
GOMECC4_VERACRUZ_Sta87_Surface_B,SAMN37516363,GOMECC4_VERACRUZ_Sta87_Surface_B_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,19.609,-93.5,336
GOMECC4_VERACRUZ_Sta87_Surface_C,SAMN37516364,GOMECC4_VERACRUZ_Sta87_Surface_C_16S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,19.609,-93.5,386
GOMECC4_VERACRUZ_Sta89_DCM_A,SAMN37516368,GOMECC4_VERACRUZ_Sta89_DCM_A_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,40,18.836,-93.066,384
GOMECC4_VERACRUZ_Sta89_DCM_B,SAMN37516369,GOMECC4_VERACRUZ_Sta89_DCM_B_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,40,18.836,-93.066,461
GOMECC4_VERACRUZ_Sta89_DCM_C,SAMN37516370,GOMECC4_VERACRUZ_Sta89_DCM_C_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,40,18.836,-93.066,538
GOMECC4_VERACRUZ_Sta89_Deep_A,SAMN37516365,GOMECC4_VERACRUZ_Sta89_Deep_A_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,53,18.836,-93.066,335
GOMECC4_VERACRUZ_Sta89_Deep_B,SAMN37516366,GOMECC4_VERACRUZ_Sta89_Deep_B_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,53,18.836,-93.066,558
GOMECC4_VERACRUZ_Sta89_Deep_C,SAMN37516367,GOMECC4_VERACRUZ_Sta89_Deep_C_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,53,18.836,-93.066,450
GOMECC4_VERACRUZ_Sta89_Surface_A,SAMN37516371,GOMECC4_VERACRUZ_Sta89_Surface_A_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,18.836,-93.066,239
GOMECC4_VERACRUZ_Sta89_Surface_B,SAMN37516372,GOMECC4_VERACRUZ_Sta89_Surface_B_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,18.836,-93.066,320
GOMECC4_VERACRUZ_Sta89_Surface_C,SAMN37516373,GOMECC4_VERACRUZ_Sta89_Surface_C_16S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,18.836,-93.066,256
GOMECC4_YUCATAN_Sta100_DCM_A,SAMN37516431,GOMECC4_YUCATAN_Sta100_DCM_A_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,29,22.542,-88.0,131
GOMECC4_YUCATAN_Sta100_DCM_B,SAMN37516432,GOMECC4_YUCATAN_Sta100_DCM_B_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,29,22.542,-88.0,214
GOMECC4_YUCATAN_Sta100_DCM_C,SAMN37516433,GOMECC4_YUCATAN_Sta100_DCM_C_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,29,22.542,-88.0,190
GOMECC4_YUCATAN_Sta100_Deep_A,SAMN37516428,GOMECC4_YUCATAN_Sta100_Deep_A_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,48,22.542,-88.0,212
GOMECC4_YUCATAN_Sta100_Deep_B,SAMN37516429,GOMECC4_YUCATAN_Sta100_Deep_B_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,48,22.542,-88.0,226
GOMECC4_YUCATAN_Sta100_Deep_C,SAMN37516430,GOMECC4_YUCATAN_Sta100_Deep_C_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,48,22.542,-88.0,164
GOMECC4_YUCATAN_Sta100_Surface_A,SAMN37516434,GOMECC4_YUCATAN_Sta100_Surface_A_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,2,22.542,-88.0,248
GOMECC4_YUCATAN_Sta100_Surface_B,SAMN37516435,GOMECC4_YUCATAN_Sta100_Surface_B_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,2,22.542,-88.0,262
GOMECC4_YUCATAN_Sta100_Surface_C,SAMN37516436,GOMECC4_YUCATAN_Sta100_Surface_C_16S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,2,22.542,-88.0,302
GOMECC4_YUCATAN_Sta102_DCM_A,SAMN37516440,GOMECC4_YUCATAN_Sta102_DCM_A_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,64,23.769,-88.001,381
GOMECC4_YUCATAN_Sta102_DCM_B,SAMN37516441,GOMECC4_YUCATAN_Sta102_DCM_B_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,64,23.769,-88.001,288
GOMECC4_YUCATAN_Sta102_DCM_C,SAMN37516442,GOMECC4_YUCATAN_Sta102_DCM_C_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,64,23.769,-88.001,273
GOMECC4_YUCATAN_Sta102_Deep_A,SAMN37516437,GOMECC4_YUCATAN_Sta102_Deep_A_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,124,23.769,-88.001,310
GOMECC4_YUCATAN_Sta102_Deep_B,SAMN37516438,GOMECC4_YUCATAN_Sta102_Deep_B_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,124,23.769,-88.001,243
GOMECC4_YUCATAN_Sta102_Deep_C,SAMN37516439,GOMECC4_YUCATAN_Sta102_Deep_C_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,124,23.769,-88.001,324
GOMECC4_YUCATAN_Sta102_Surface_A,SAMN37516443,GOMECC4_YUCATAN_Sta102_Surface_A_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,23.769,-88.001,211
GOMECC4_YUCATAN_Sta102_Surface_B,SAMN37516444,GOMECC4_YUCATAN_Sta102_Surface_B_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,23.769,-88.001,239
GOMECC4_YUCATAN_Sta102_Surface_C,SAMN37516445,GOMECC4_YUCATAN_Sta102_Surface_C_16S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,23.769,-88.001,244
GOMECC4_YUCATAN_Sta106_DCM_A,SAMN37516449,GOMECC4_YUCATAN_Sta106_DCM_A_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,99,26.0,-88.0,316
GOMECC4_YUCATAN_Sta106_DCM_B,SAMN37516450,GOMECC4_YUCATAN_Sta106_DCM_B_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,99,26.0,-88.0,308
GOMECC4_YUCATAN_Sta106_DCM_C,SAMN37516451,GOMECC4_YUCATAN_Sta106_DCM_C_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,99,26.0,-88.0,326
GOMECC4_YUCATAN_Sta106_Deep_A,SAMN37516446,GOMECC4_YUCATAN_Sta106_Deep_A_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3016,26.0,-88.0,371
GOMECC4_YUCATAN_Sta106_Deep_B,SAMN37516447,GOMECC4_YUCATAN_Sta106_Deep_B_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3016,26.0,-88.0,552
GOMECC4_YUCATAN_Sta106_Deep_C,SAMN37516448,GOMECC4_YUCATAN_Sta106_Deep_C_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3016,26.0,-88.0,646
GOMECC4_YUCATAN_Sta106_Surface_A,SAMN37516452,GOMECC4_YUCATAN_Sta106_Surface_A_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,26.0,-88.0,404
GOMECC4_YUCATAN_Sta106_Surface_B,SAMN37516453,GOMECC4_YUCATAN_Sta106_Surface_B_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,26.0,-88.0,392
GOMECC4_YUCATAN_Sta106_Surface_C,SAMN37516454,GOMECC4_YUCATAN_Sta106_Surface_C_16S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,26.0,-88.0,339
