parentEventID,materialSampleID,eventID,eventDate,samplingProtocol,locationID,waterBody,locality,minimumDepthInMeters,decimalLatitude,decimalLongitude,# ASVs
GOMECC4_VERACRUZ_Sta85_Deep_C,SAMN37516350,GOMECC4_VERACRUZ_Sta85_Deep_C_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,1862,20.601,-94.29,335
GOMECC4_VERACRUZ_Sta85_Surface_A,SAMN37516354,GOMECC4_VERACRUZ_Sta85_Surface_A_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,20.601,-94.29,415
GOMECC4_VERACRUZ_Sta85_Surface_B,SAMN37516355,GOMECC4_VERACRUZ_Sta85_Surface_B_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,20.601,-94.29,396
GOMECC4_VERACRUZ_Sta87_DCM_A,SAMN37516359,GOMECC4_VERACRUZ_Sta87_DCM_A_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,50,19.609,-93.5,209
GOMECC4_VERACRUZ_Sta87_DCM_B,SAMN37516360,GOMECC4_VERACRUZ_Sta87_DCM_B_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,50,19.609,-93.5,214
GOMECC4_VERACRUZ_Sta87_DCM_C,SAMN37516361,GOMECC4_VERACRUZ_Sta87_DCM_C_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,50,19.609,-93.5,286
GOMECC4_VERACRUZ_Sta87_Deep_A,SAMN37516356,GOMECC4_VERACRUZ_Sta87_Deep_A_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,1070,19.609,-93.5,195
GOMECC4_VERACRUZ_Sta87_Deep_B,SAMN37516357,GOMECC4_VERACRUZ_Sta87_Deep_B_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,1070,19.609,-93.5,330
GOMECC4_VERACRUZ_Sta87_Deep_C,SAMN37516358,GOMECC4_VERACRUZ_Sta87_Deep_C_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,1070,19.609,-93.5,294
GOMECC4_VERACRUZ_Sta87_Surface_A,SAMN37516362,GOMECC4_VERACRUZ_Sta87_Surface_A_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,19.609,-93.5,342
GOMECC4_VERACRUZ_Sta87_Surface_B,SAMN37516363,GOMECC4_VERACRUZ_Sta87_Surface_B_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,19.609,-93.5,360
GOMECC4_VERACRUZ_Sta87_Surface_C,SAMN37516364,GOMECC4_VERACRUZ_Sta87_Surface_C_18S,2021-10-08T09:26-04:00,CTD rosette,VERACRUZ_Sta87,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,19.609,-93.5,380
GOMECC4_VERACRUZ_Sta89_DCM_A,SAMN37516368,GOMECC4_VERACRUZ_Sta89_DCM_A_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,40,18.836,-93.066,283
GOMECC4_VERACRUZ_Sta89_DCM_B,SAMN37516369,GOMECC4_VERACRUZ_Sta89_DCM_B_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,40,18.836,-93.066,313
GOMECC4_VERACRUZ_Sta89_DCM_C,SAMN37516370,GOMECC4_VERACRUZ_Sta89_DCM_C_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,40,18.836,-93.066,246
GOMECC4_VERACRUZ_Sta89_Deep_A,SAMN37516365,GOMECC4_VERACRUZ_Sta89_Deep_A_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,53,18.836,-93.066,426
GOMECC4_VERACRUZ_Sta89_Deep_B,SAMN37516366,GOMECC4_VERACRUZ_Sta89_Deep_B_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,53,18.836,-93.066,376
GOMECC4_VERACRUZ_Sta89_Deep_C,SAMN37516367,GOMECC4_VERACRUZ_Sta89_Deep_C_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,53,18.836,-93.066,298
GOMECC4_VERACRUZ_Sta89_Surface_A,SAMN37516371,GOMECC4_VERACRUZ_Sta89_Surface_A_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,18.836,-93.066,141
GOMECC4_VERACRUZ_Sta89_Surface_B,SAMN37516372,GOMECC4_VERACRUZ_Sta89_Surface_B_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,18.836,-93.066,256
GOMECC4_VERACRUZ_Sta89_Surface_C,SAMN37516373,GOMECC4_VERACRUZ_Sta89_Surface_C_18S,2021-10-08T20:48-04:00,CTD rosette,VERACRUZ_Sta89,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,18.836,-93.066,178
GOMECC4_YUCATAN_Sta100_DCM_A,SAMN37516431,GOMECC4_YUCATAN_Sta100_DCM_A_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,29,22.542,-88.0,361
GOMECC4_YUCATAN_Sta100_DCM_B,SAMN37516432,GOMECC4_YUCATAN_Sta100_DCM_B_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,29,22.542,-88.0,224
GOMECC4_YUCATAN_Sta100_DCM_C,SAMN37516433,GOMECC4_YUCATAN_Sta100_DCM_C_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,29,22.542,-88.0,222
GOMECC4_YUCATAN_Sta100_Deep_A,SAMN37516428,GOMECC4_YUCATAN_Sta100_Deep_A_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,48,22.542,-88.0,153
GOMECC4_YUCATAN_Sta100_Deep_B,SAMN37516429,GOMECC4_YUCATAN_Sta100_Deep_B_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,48,22.542,-88.0,255
GOMECC4_YUCATAN_Sta100_Deep_C,SAMN37516430,GOMECC4_YUCATAN_Sta100_Deep_C_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,48,22.542,-88.0,220
GOMECC4_YUCATAN_Sta100_Surface_A,SAMN37516434,GOMECC4_YUCATAN_Sta100_Surface_A_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,2,22.542,-88.0,222
GOMECC4_YUCATAN_Sta100_Surface_B,SAMN37516435,GOMECC4_YUCATAN_Sta100_Surface_B_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,2,22.542,-88.0,176
GOMECC4_YUCATAN_Sta100_Surface_C,SAMN37516436,GOMECC4_YUCATAN_Sta100_Surface_C_18S,2021-10-12T09:25-04:00,CTD rosette,YUCATAN_Sta100,"Mexico, Gulf of",Mexico: Gulf of Mexico,2,22.542,-88.0,359
GOMECC4_YUCATAN_Sta102_DCM_A,SAMN37516440,GOMECC4_YUCATAN_Sta102_DCM_A_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,64,23.769,-88.001,345
GOMECC4_YUCATAN_Sta102_DCM_B,SAMN37516441,GOMECC4_YUCATAN_Sta102_DCM_B_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,64,23.769,-88.001,338
GOMECC4_YUCATAN_Sta102_DCM_C,SAMN37516442,GOMECC4_YUCATAN_Sta102_DCM_C_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,64,23.769,-88.001,367
GOMECC4_YUCATAN_Sta102_Deep_A,SAMN37516437,GOMECC4_YUCATAN_Sta102_Deep_A_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,124,23.769,-88.001,395
GOMECC4_YUCATAN_Sta102_Deep_B,SAMN37516438,GOMECC4_YUCATAN_Sta102_Deep_B_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,124,23.769,-88.001,398
GOMECC4_YUCATAN_Sta102_Deep_C,SAMN37516439,GOMECC4_YUCATAN_Sta102_Deep_C_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,124,23.769,-88.001,389
GOMECC4_YUCATAN_Sta102_Surface_A,SAMN37516443,GOMECC4_YUCATAN_Sta102_Surface_A_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,23.769,-88.001,294
GOMECC4_YUCATAN_Sta102_Surface_B,SAMN37516444,GOMECC4_YUCATAN_Sta102_Surface_B_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,23.769,-88.001,391
GOMECC4_YUCATAN_Sta102_Surface_C,SAMN37516445,GOMECC4_YUCATAN_Sta102_Surface_C_18S,2021-10-12T18:35-04:00,CTD rosette,YUCATAN_Sta102,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,23.769,-88.001,272
GOMECC4_YUCATAN_Sta106_DCM_A,SAMN37516449,GOMECC4_YUCATAN_Sta106_DCM_A_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,99,26.0,-88.0,301
GOMECC4_YUCATAN_Sta106_DCM_B,SAMN37516450,GOMECC4_YUCATAN_Sta106_DCM_B_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,99,26.0,-88.0,362
GOMECC4_YUCATAN_Sta106_DCM_C,SAMN37516451,GOMECC4_YUCATAN_Sta106_DCM_C_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,99,26.0,-88.0,266
GOMECC4_YUCATAN_Sta106_Deep_A,SAMN37516446,GOMECC4_YUCATAN_Sta106_Deep_A_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3016,26.0,-88.0,272
GOMECC4_YUCATAN_Sta106_Deep_B,SAMN37516447,GOMECC4_YUCATAN_Sta106_Deep_B_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3016,26.0,-88.0,279
GOMECC4_YUCATAN_Sta106_Deep_C,SAMN37516448,GOMECC4_YUCATAN_Sta106_Deep_C_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3016,26.0,-88.0,316
GOMECC4_YUCATAN_Sta106_Surface_A,SAMN37516452,GOMECC4_YUCATAN_Sta106_Surface_A_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,26.0,-88.0,337
GOMECC4_YUCATAN_Sta106_Surface_B,SAMN37516453,GOMECC4_YUCATAN_Sta106_Surface_B_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,26.0,-88.0,383
GOMECC4_YUCATAN_Sta106_Surface_C,SAMN37516454,GOMECC4_YUCATAN_Sta106_Surface_C_18S,2021-10-13T16:40-04:00,CTD rosette,YUCATAN_Sta106,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,26.0,-88.0,256
