#FeatureID	taxonomy	confidence
ASV_25851	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__Marine_Group	0.753383021
ASV_25852	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.724106555
ASV_25853	d__Eukaryota; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_globosa	0.760941329
ASV_25854	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.739800638
ASV_25855	d__Eukaryota	0.915236167
ASV_25856	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Eucampia; s__Eucampia_antarctica	0.819838187
ASV_25857	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae	0.820009584
ASV_25858	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea	0.999279094
ASV_25859	d__Eukaryota	0.845511816
ASV_25860	d__Eukaryota	0.733565599
ASV_25861	d__Eukaryota	0.998612354
ASV_25862	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.960188521
ASV_25863	d__Eukaryota	0.999882978
ASV_25864	d__Eukaryota; p__Chlorophyta; c__Ulvophyceae; o__Ulvophyceae; f__Ulvophyceae; g__Ulvophyceae	0.998125667
ASV_25865	d__Eukaryota	0.999817324
ASV_25866	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Ventrifissuridae; g__Ventrifissuridae; s__uncultured_Cercozoa	0.903928987
ASV_25867	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.98146141
ASV_25868	d__Eukaryota; p__Ascomycota	0.958491387
ASV_25869	d__Eukaryota; p__MAST-3; c__MAST-3I; o__MAST-3I; f__MAST-3I; g__MAST-3I; s__uncultured_stramenopile	0.796617585
ASV_25870	Unassigned	0.891570943
ASV_25871	d__Eukaryota	0.967630338
ASV_25872	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.74820145
ASV_25873	d__Eukaryota	0.999978432
ASV_25874	d__Eukaryota	0.99999072
ASV_25875	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B; s__Spumellarian_radiolarian	0.834750373
ASV_25876	d__Eukaryota	0.79422218
ASV_25877	d__Eukaryota	0.999346432
ASV_25878	d__Eukaryota; p__Ciliophora	0.707690205
ASV_25879	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.831670268
ASV_25880	d__Eukaryota; p__Cryptophyceae; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales; g__Hemiselmis; s__Hemiselmis_rufescens	0.80053959
ASV_25881	d__Eukaryota	0.994320101
ASV_25882	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae	0.779495588
ASV_25883	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae	0.958973595
ASV_25884	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__Chlorarachniophyta; s__uncultured_eukaryote	0.894620017
ASV_25885	d__Eukaryota; p__Ochrophyta	0.799635934
ASV_25886	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Mediophyceae; s__Brockmanniella_brockmannii	0.725254375
ASV_25887	d__Eukaryota	0.999953226
ASV_25888	d__Eukaryota; p__Diatomea	0.988143244
ASV_25889	d__Eukaryota	0.999975026
ASV_25890	d__Eukaryota	0.768827022
ASV_25891	Unassigned	0.786880051
ASV_25892	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Alexandrium	0.997325617
ASV_25893	d__Eukaryota	0.9960955
ASV_25894	Unassigned	0.862315783
ASV_25895	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.977457388
ASV_25896	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.910851043
ASV_25897	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Stephanoecidae; g__Diaphanoeca; s__uncultured_eukaryote	0.988818929
ASV_25898	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus	0.995220029
ASV_25899	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group	0.774008844
ASV_25900	d__Bacteria	0.9706499
ASV_25901	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.989690213
ASV_25902	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.740562706
ASV_25903	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.93813109
ASV_25904	Unassigned	0.466727056
ASV_25905	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.832280663
ASV_25906	d__Eukaryota	0.999962984
ASV_25907	d__Eukaryota	0.980667848
ASV_25908	d__Eukaryota	0.999897225
ASV_25909	d__Eukaryota	0.997522741
ASV_25910	d__Eukaryota	0.999468086
ASV_25911	d__Eukaryota	0.780490906
ASV_25912	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae	0.716517613
ASV_25913	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Telonema; s__Telonema_antarcticum	0.994580224
ASV_25914	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade	0.995878632
ASV_25915	d__Eukaryota	0.999258551
ASV_25916	d__Eukaryota; p__Dinoflagellata	0.707307874
ASV_25917	Unassigned	0.344530471
ASV_25918	Unassigned	0.479877124
ASV_25919	d__Eukaryota	0.995734415
ASV_25920	d__Eukaryota	0.999676292
ASV_25921	d__Eukaryota; p__Ochrophyta; c__Phaeophyceae; o__Ectocarpales; f__Ectocarpales	0.955957893
ASV_25922	Unassigned	0.870569773
ASV_25923	Unassigned	0.329683719
ASV_25924	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus; s__Nitrosopumilus_maritimus	0.733462462
ASV_25925	d__Eukaryota	0.999322258
ASV_25926	d__Eukaryota	0.998757132
ASV_25927	d__Eukaryota	0.999710701
ASV_25928	d__Eukaryota	0.99722639
ASV_25929	Unassigned	0.907869916
ASV_25930	d__Eukaryota	0.998296951
ASV_25931	Unassigned	0.411852379
ASV_25932	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Neoceratium	0.735651961
ASV_25933	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula; s__Rhodopirellula_maiorica	0.976006798
ASV_25934	d__Bacteria	0.795320992
ASV_25935	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group	0.757148366
ASV_25936	d__Bacteria	0.971576234
ASV_25937	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group	0.887517178
ASV_25938	d__Eukaryota	0.813999764
ASV_25939	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiophyceae; f__Prymnesiophyceae; g__Phaeocystis; s__Phaeocystis_antarctica	0.752643132
ASV_25940	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Candidatus_Methanoplasma; s__Candidatus_Methanoplasma	0.745734988
ASV_25941	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.889707122
ASV_25942	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.99188166
ASV_25943	d__Eukaryota	0.99996743
ASV_25944	d__Eukaryota	0.999883881
ASV_25945	d__Eukaryota; p__Amoebozoa; c__Tubulinea; o__Tubulinea; f__Tubulinea; g__Tubulinea; s__Tubulinea_group	0.719046053
ASV_25946	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.87140917
ASV_25947	d__Bacteria	0.964313019
ASV_25948	d__Eukaryota	0.999386808
ASV_25949	Unassigned	0.42626769
ASV_25950	Unassigned	0.95916395
ASV_25951	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV	0.957658805
ASV_25952	d__Eukaryota	0.958369244
ASV_25953	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Mesodiniidae	0.755660799
ASV_25954	d__Eukaryota; p__MAST-4; c__MAST-4D; o__MAST-4D; f__MAST-4D; g__MAST-4D; s__uncultured_stramenopile	0.973129527
ASV_25955	d__Eukaryota; p__Diatomea	0.990253454
ASV_25956	d__Eukaryota	0.999641499
ASV_25957	d__Eukaryota; p__Ochrophyta; c__Phaeophyceae; o__Ectocarpales; f__Ectocarpales	0.894050438
ASV_25958	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Choreotrichia	0.955299716
ASV_25959	d__Eukaryota; p__Retaria; c__Acantharia; o__Chaunocanthida; f__Chaunocanthida	0.893180579
ASV_25960	d__Eukaryota	0.878984242
ASV_25961	d__Bacteria; p__Desulfobacterota	0.730109601
ASV_25962	d__Eukaryota	0.999305878
ASV_25963	d__Eukaryota	0.766674682
ASV_25964	d__Eukaryota	0.999586759
ASV_25965	Unassigned	0.82555926
ASV_25966	d__Eukaryota	0.994901961
ASV_25967	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Codonosigidae; f__Codonosigidae; g__Monosiga; s__uncultured_eukaryote	0.901047145
ASV_25968	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Thalassiosira	0.883044049
ASV_25969	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.722753876
ASV_25970	Unassigned	0.690815529
ASV_25971	d__Eukaryota	0.991997214
ASV_25972	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.961634774
ASV_25973	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.960423688
ASV_25974	d__Eukaryota	0.998884855
ASV_25975	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.989195899
ASV_25976	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.992061357
ASV_25977	d__Eukaryota	0.999927127
ASV_25978	d__Eukaryota; p__Bryozoa; c__Gymnolaemata; o__Cheilostomatida; f__Cheilostomatida; g__Cheilostomatida	0.706917248
ASV_25979	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade	0.985902882
ASV_25980	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales	0.722735935
ASV_25981	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.76588383
ASV_25982	d__Eukaryota	0.999976741
ASV_25983	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.725067182
ASV_25984	d__Eukaryota; p__Retaria; c__Acantharia; o__Arthracanthida; f__Arthracanthida; g__Arthracanthida; s__Acanthometra_sp.	0.789113589
ASV_25985	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.960724024
ASV_25986	d__Eukaryota	0.999803048
ASV_25987	d__Bacteria	0.897070292
ASV_25988	d__Eukaryota	0.995959979
ASV_25989	d__Eukaryota; p__Protalveolata; c__Incertae_Sedis; o__Ellobiopsidae; f__Ellobiopsidae; g__Thalassomyces; s__Thalassomyces_fagei	0.917680264
ASV_25990	d__Eukaryota	0.999955629
ASV_25991	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.7234974
ASV_25992	d__Eukaryota	0.999806126
ASV_25993	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV	0.899990895
ASV_25994	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Peridinium	0.897149834
ASV_25995	d__Eukaryota	0.999680512
ASV_25996	d__Eukaryota; p__Kathablepharidae; c__Kathablepharidae; o__Kathablepharidae; f__Kathablepharidae; g__Katablepharis; s__uncultured_marine	0.995813862
ASV_25997	d__Eukaryota	0.999925265
ASV_25998	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__Diplonema; s__Diplonema_sp.	0.907265582
ASV_25999	d__Eukaryota	0.999301289
ASV_26000	Unassigned	0.310427564
ASV_26001	d__Eukaryota	0.999973638
ASV_26002	Unassigned	0.559209015
ASV_26003	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group	0.999970264
ASV_26004	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.878078175
ASV_26005	d__Eukaryota	0.86106829
ASV_26006	d__Eukaryota	0.999883163
ASV_26007	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.854027338
ASV_26008	d__Eukaryota; p__Chlorophyta	0.940589902
ASV_26009	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.847551804
ASV_26010	d__Eukaryota	0.999972535
ASV_26011	d__Eukaryota	0.735641099
ASV_26012	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.986298862
ASV_26013	d__Eukaryota	0.89121401
ASV_26014	d__Bacteria	0.890398662
ASV_26015	d__Eukaryota	0.999930392
ASV_26016	d__Eukaryota	0.999732277
ASV_26017	Unassigned	0.894286576
ASV_26018	d__Eukaryota; p__Diatomea	0.99032137
ASV_26019	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	0.971894923
ASV_26020	d__Eukaryota	0.999791218
ASV_26021	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.928014858
ASV_26022	d__Bacteria	0.982514017
ASV_26023	d__Eukaryota; p__Ciliophora	0.905191895
ASV_26024	d__Eukaryota	0.992443453
ASV_26025	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group	0.996423266
ASV_26026	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.851601611
ASV_26027	d__Eukaryota	0.999943631
ASV_26028	d__Bacteria	0.990466481
ASV_26029	d__Eukaryota	0.999976172
ASV_26030	d__Eukaryota	0.995309332
ASV_26031	d__Eukaryota; p__Chlorophyta	0.873430088
ASV_26032	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__SAR11_cluster	0.808656477
ASV_26033	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Minutocellus; s__uncultured_Minutocellus	0.929268906
ASV_26034	Unassigned	0.307473351
ASV_26035	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.962353924
ASV_26036	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia	0.791251382
ASV_26037	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Stephanoecidae; g__Calliacantha; s__Calliacantha_natans	0.98839929
ASV_26038	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis; s__Acidithiobacillales_bacterium	0.860283835
ASV_26039	Unassigned	0.328500813
ASV_26040	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.872252627
ASV_26041	d__Eukaryota	0.999643008
ASV_26042	d__Eukaryota	0.9999925
ASV_26043	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Gambierdiscus	0.833209563
ASV_26044	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.823691586
ASV_26045	d__Eukaryota	0.999993875
ASV_26046	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.789912817
ASV_26047	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya	0.946907601
ASV_26048	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae	0.999533672
ASV_26049	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.829580945
ASV_26050	Unassigned	0.328461409
ASV_26051	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10	0.736995624
ASV_26052	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.970594483
ASV_26053	Unassigned	0.876742493
ASV_26054	Unassigned	0.753326328
ASV_26055	d__Eukaryota	0.999965277
ASV_26056	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.727974156
ASV_26057	d__Eukaryota	0.999085165
ASV_26058	d__Eukaryota	0.997755908
ASV_26059	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.833445994
ASV_26060	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	0.889737167
ASV_26061	d__Eukaryota; p__Ochrophyta; c__Eustigmatophyceae; o__Eustigmatales; f__Eustigmatales; g__uncultured; s__uncultured_stramenopile	0.956446866
ASV_26062	d__Eukaryota; p__Arthropoda	0.798572979
ASV_26063	Unassigned	0.516114736
ASV_26064	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	0.826115633
ASV_26065	d__Eukaryota	0.999984147
ASV_26066	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__Karlodinium_veneficum	0.946347735
ASV_26067	d__Eukaryota	0.715391669
ASV_26068	d__Eukaryota	0.99970526
ASV_26069	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.996797803
ASV_26070	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Imbricatea; f__Euglyphida; g__uncultured; s__metagenome	0.994100396
ASV_26071	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__Chrysochromulina; s__haptophyte_symbiont	0.953214475
ASV_26072	Unassigned	0.656525381
ASV_26073	Unassigned	0.88985828
ASV_26074	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae	0.891477111
ASV_26075	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geobacter	0.815212548
ASV_26076	d__Eukaryota; p__Protalveolata; c__Incertae_Sedis; o__Ellobiopsidae; f__Ellobiopsidae; g__uncultured; s__uncultured_eukaryote	0.998917355
ASV_26077	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.993569145
ASV_26078	d__Eukaryota	0.711140376
ASV_26079	d__Eukaryota	0.921668058
ASV_26080	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales	0.793420524
ASV_26081	d__Eukaryota	0.906891406
ASV_26082	d__Eukaryota; p__Diatomea	0.808924845
ASV_26083	Unassigned	0.860521527
ASV_26084	d__Bacteria	0.991515648
ASV_26085	d__Eukaryota	0.998515768
ASV_26086	Unassigned	0.848213346
ASV_26087	d__Eukaryota; p__Chlorophyta; c__Ulvophyceae; o__Ulvophyceae; f__Ulvophyceae; g__Ulvophyceae; s__Ulvella_repens	0.706574059
ASV_26088	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.990914065
ASV_26089	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus; s__Verrucomicrobia_bacterium	0.96901114
ASV_26090	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.986009365
ASV_26091	d__Bacteria	0.960121226
ASV_26092	d__Bacteria	0.968211102
ASV_26093	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata	0.702243869
ASV_26094	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Neoceratium	0.825109714
ASV_26095	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.973856529
ASV_26096	d__Eukaryota	0.755356052
ASV_26097	d__Eukaryota; p__Nemertea; c__Enopla; o__Monostilifera; f__Monostilifera; g__Monostilifera	0.945856703
ASV_26098	d__Eukaryota	0.994542914
ASV_26099	d__Eukaryota	0.999761569
ASV_26100	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.991076784
ASV_26101	d__Eukaryota	0.999709447
ASV_26102	d__Eukaryota	0.980717171
ASV_26103	d__Eukaryota	0.999620972
ASV_26104	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus	0.895776089
ASV_26105	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_stramenopile	0.890493769
ASV_26106	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured	0.797835907
ASV_26107	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.743269845
ASV_26108	d__Bacteria	0.753237551
ASV_26109	d__Eukaryota	0.980442621
ASV_26110	Unassigned	0.890154965
ASV_26111	Unassigned	0.426657181
ASV_26112	d__Eukaryota	0.999787657
ASV_26113	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__Candidatus_Puniceispirillum; s__Candidatus_Puniceispirillum	0.750657123
ASV_26114	d__Eukaryota	0.999117677
ASV_26115	d__Eukaryota	0.878373351
ASV_26116	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.879906512
ASV_26117	Unassigned	0.834678015
ASV_26118	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.944980187
ASV_26119	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.993444448
ASV_26120	d__Eukaryota	0.859181472
ASV_26121	d__Eukaryota; p__Diatomea	0.99691988
ASV_26122	d__Eukaryota	0.999630784
ASV_26123	d__Bacteria	0.976638512
ASV_26124	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea	0.795817031
ASV_26125	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Rice_Cluster_II; g__Rice_Cluster_II	0.985759865
ASV_26126	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.721181749
ASV_26127	d__Eukaryota	0.999530608
ASV_26128	Unassigned	0.331995839
ASV_26129	d__Bacteria	0.850405637
ASV_26130	Unassigned	0.827325753
ASV_26131	d__Eukaryota	0.959460027
ASV_26132	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.972339109
ASV_26133	d__Bacteria; p__Proteobacteria	0.746151871
ASV_26134	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.945146067
ASV_26135	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea	0.892943078
ASV_26136	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__seawater_metagenome	0.922506761
ASV_26137	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__Rhodobacterales_bacterium	0.723094453
ASV_26138	d__Eukaryota	0.974795147
ASV_26139	d__Eukaryota	0.999933771
ASV_26140	Unassigned	0.786338784
ASV_26141	d__Eukaryota	0.719861272
ASV_26142	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.976328284
ASV_26143	d__Eukaryota	0.703740865
ASV_26144	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.827088719
ASV_26145	d__Eukaryota	0.999082444
ASV_26146	d__Eukaryota	0.802456457
ASV_26147	d__Eukaryota	0.999881284
ASV_26148	d__Eukaryota; p__Centrohelida; c__Centrohelida; o__Centrohelida	0.860614376
ASV_26149	Unassigned	0.382729202
ASV_26150	d__Eukaryota	0.948582635
ASV_26151	d__Eukaryota	0.999251732
ASV_26152	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Imbricatea; f__Euglyphida; g__Paulinella; s__Paulinella_chromatophora	0.945679767
ASV_26153	d__Eukaryota	0.891409036
ASV_26154	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanolobus; s__Methanolobus_psychrophilus	0.718676456
ASV_26155	d__Eukaryota	0.751365627
ASV_26156	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__gamma_proteobacterium	0.832552081
ASV_26157	d__Bacteria	0.932049298
ASV_26158	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade	0.920792854
ASV_26159	d__Eukaryota	0.721203855
ASV_26160	d__Eukaryota	0.924945705
ASV_26161	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.838567659
ASV_26162	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya	0.718999148
ASV_26163	d__Eukaryota; p__Chlorophyta	0.911838003
ASV_26164	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.905027447
ASV_26165	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales	0.885663042
ASV_26166	d__Eukaryota; p__Nematozoa; c__Enoplea; o__Dorylaimia; f__Dorylaimida; g__Dorylaimida	0.998800035
ASV_26167	d__Bacteria	0.964241417
ASV_26168	d__Eukaryota	0.99991744
ASV_26169	d__Eukaryota	0.999781537
ASV_26170	d__Bacteria	0.886133832
ASV_26171	d__Bacteria	0.872441721
ASV_26172	d__Eukaryota; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Cladoniaceae	0.818989507
ASV_26173	Unassigned	0.850211939
ASV_26174	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari; g__Acari	0.998353949
ASV_26175	d__Eukaryota; p__Porifera; c__Demospongiae; o__Dictyoceratida; f__Dictyoceratida; g__Dictyoceratida; s__Dysidea_avara	0.922253763
ASV_26176	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.93220105
