,Kingdom,Phylum,Class,Order,Family,Genus,Species
ZOTU4449,Eukaryota,,,,,,
ZOTU4968,Eukaryota,Chordata,,,,,
ZOTU6522,Eukaryota,Arthropoda,,,,,
ZOTU3179,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4602,Eukaryota,,,,,,
ZOTU2110,Eukaryota,,,,,,
ZOTU5101,Eukaryota,,,,,,
ZOTU3098,Eukaryota,,,,,,
ZOTU847,Eukaryota,,,,,,
ZOTU4337,Eukaryota,,,,,,
ZOTU6348,Eukaryota,,,,,,
ZOTU6097,Eukaryota,,,,,,
ZOTU6213,Eukaryota,Arthropoda,Insecta,,,,
ZOTU5744,Eukaryota,,,,,,
ZOTU2374,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU1781,Eukaryota,,,,,,
ZOTU3832,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU399,Eukaryota,Arthropoda,,,,,
ZOTU2354,Eukaryota,Chordata,Aves,Passeriformes,Cinclidae,Cinclus,Cinclus_cinclus
ZOTU6619,Eukaryota,,,,,,
ZOTU6559,Eukaryota,,,,,,
ZOTU2469,Eukaryota,Rotifera,Bdelloidea,,,,
ZOTU2414,Eukaryota,,,,,,
ZOTU4690,Eukaryota,Arthropoda,,,,,
ZOTU4321,Eukaryota,,,,,,
ZOTU3373,Eukaryota,,,,,,
ZOTU2572,Eukaryota,,,,,,
ZOTU5014,Eukaryota,,,,,,
ZOTU4805,Eukaryota,,,,,,
ZOTU4084,Eukaryota,Chordata,,,,,
ZOTU2867,Eukaryota,Arthropoda,,,,,
ZOTU4193,Eukaryota,,,,,,
ZOTU6138,Eukaryota,,,,,,
ZOTU4242,Eukaryota,,,,,,
ZOTU6401,Eukaryota,,,,,,
ZOTU6472,Eukaryota,Arthropoda,,,,,
ZOTU6111,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4099,Eukaryota,,,,,,
ZOTU6019,Eukaryota,Arthropoda,,,,,
ZOTU6444,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU4102,Eukaryota,,,,,,
ZOTU1404,Eukaryota,,,,,,
ZOTU5618,Eukaryota,Arthropoda,,,,,
ZOTU5430,Eukaryota,Arthropoda,,,,,
ZOTU6247,Eukaryota,Arthropoda,Insecta,Plecoptera,Perlodidae,Perlodes,Perlodes_intricatus
ZOTU2003,Eukaryota,,,,,,
ZOTU946,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU3011,Eukaryota,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium_degrangei
ZOTU4796,Eukaryota,,,,,,
ZOTU3985,Eukaryota,,,,,,
ZOTU4182,Eukaryota,,,,,,
ZOTU1591,Eukaryota,,,,,,
ZOTU2398,Eukaryota,,,,,,
ZOTU5552,Eukaryota,Arthropoda,,,,,
ZOTU5722,Eukaryota,,,,,,
ZOTU6082,Eukaryota,,,,,,
ZOTU5649,Eukaryota,,,,,,
ZOTU6297,Eukaryota,,,,,,
ZOTU4795,Eukaryota,,,,,,
ZOTU4983,Eukaryota,,,,,,
ZOTU5069,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU6266,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Rhithrogena,Rhithrogena_hybrida
ZOTU5668,Eukaryota,,,,,,
ZOTU6238,Eukaryota,,,,,,
ZOTU4104,Eukaryota,,,,,,
ZOTU4548,Eukaryota,,,,,,
ZOTU6214,Eukaryota,,,,,,
ZOTU5406,Eukaryota,,,,,,
ZOTU132,Eukaryota,,,,,,
ZOTU5310,Eukaryota,,,,,,
ZOTU6197,Eukaryota,,,,,,
ZOTU3728,Eukaryota,,,,,,
ZOTU2448,Eukaryota,,,,,,
ZOTU6358,Eukaryota,,,,,,
ZOTU3262,Eukaryota,Arthropoda,,,,,
ZOTU4378,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU6234,Eukaryota,,,,,,
ZOTU5621,Eukaryota,Arthropoda,,,,,
ZOTU3714,Eukaryota,,,,,,
ZOTU5044,Eukaryota,,,,,,
ZOTU4255,Eukaryota,Arthropoda,,,,,
ZOTU5275,Eukaryota,,,,,,
ZOTU4549,Eukaryota,,,,,,
ZOTU4519,Eukaryota,,,,,,
ZOTU5498,Eukaryota,,,,,,
ZOTU4027,Eukaryota,,,,,,
ZOTU6599,Eukaryota,Arthropoda,,,,,
ZOTU5981,Eukaryota,,,,,,
ZOTU3866,Eukaryota,Arthropoda,,,,,
ZOTU4752,Eukaryota,,,,,,
ZOTU4771,Eukaryota,Arthropoda,,,,,
ZOTU1728,Eukaryota,,,,,,
ZOTU5073,Eukaryota,,,,,,
ZOTU5083,Eukaryota,,,,,,
ZOTU2545,Eukaryota,,,,,,
ZOTU6541,Eukaryota,,,,,,
ZOTU1146,Eukaryota,,,,,,
ZOTU5916,Eukaryota,,,,,,
ZOTU3537,Eukaryota,,,,,,
ZOTU3390,Eukaryota,,,,,,
ZOTU5859,Eukaryota,,,,,,
ZOTU6244,Eukaryota,Arthropoda,,,,,
ZOTU4481,Eukaryota,,,,,,
ZOTU6684,Eukaryota,,,,,,
ZOTU4739,Eukaryota,,,,,,
ZOTU3065,Eukaryota,Arthropoda,,,,,
ZOTU5900,Eukaryota,,,,,,
ZOTU992,Eukaryota,,,,,,
ZOTU6179,Eukaryota,Rotifera,Monogononta,Ploima,Synchaetidae,Polyarthra,Polyarthra_dolichoptera
ZOTU6181,Eukaryota,,,,,,
ZOTU4821,Eukaryota,,,,,,
ZOTU549,Eukaryota,,,,,,
ZOTU853,Eukaryota,,,,,,
ZOTU4215,Eukaryota,,,,,,
ZOTU6399,Eukaryota,,,,,,
ZOTU5221,Eukaryota,,,,,,
ZOTU415,Eukaryota,,,,,,
ZOTU5548,Eukaryota,,,,,,
ZOTU5449,Eukaryota,Arthropoda,,,,,
ZOTU3552,Eukaryota,,,,,,
ZOTU2662,Eukaryota,,,,,,
ZOTU2049,Eukaryota,,,,,,
ZOTU5517,Eukaryota,,,,,,
ZOTU5775,Eukaryota,Chordata,,,,,
ZOTU5957,Eukaryota,Rotifera,,,,,
ZOTU3789,Eukaryota,,,,,,
ZOTU3790,Eukaryota,,,,,,
ZOTU1355,Eukaryota,,,,,,
ZOTU5971,Eukaryota,,,,,,
ZOTU768,Eukaryota,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Thermocyclops,
ZOTU1058,Eukaryota,,,,,,
ZOTU4945,Eukaryota,,,,,,
ZOTU4783,Eukaryota,,,,,,
ZOTU4790,Eukaryota,,,,,,
ZOTU6062,Eukaryota,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Acanthocyclops,
ZOTU4773,Eukaryota,,,,,,
ZOTU5846,Eukaryota,,,,,,
ZOTU311,Eukaryota,,,,,,
ZOTU6112,Eukaryota,,,,,,
ZOTU3391,Eukaryota,,,,,,
ZOTU5273,Eukaryota,,,,,,
ZOTU3919,Eukaryota,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Ceratophysella,Ceratophysella_denticulata
ZOTU3978,Eukaryota,,,,,,
ZOTU316,Eukaryota,,,,,,
ZOTU6457,Eukaryota,,,,,,
ZOTU5323,Eukaryota,,,,,,
ZOTU4150,Eukaryota,,,,,,
ZOTU3973,Eukaryota,,,,,,
ZOTU5294,Eukaryota,,,,,,
ZOTU1234,Eukaryota,,,,,,
ZOTU1450,Eukaryota,,,,,,
ZOTU4149,Eukaryota,,,,,,
ZOTU5041,Eukaryota,,,,,,
ZOTU4847,Eukaryota,Annelida,,,,,
ZOTU5411,Eukaryota,,,,,,
ZOTU5136,Eukaryota,,,,,,
ZOTU5620,Eukaryota,,,,,,
ZOTU2754,Eukaryota,Chordata,,,,,
ZOTU6467,Eukaryota,Arthropoda,Diplopoda,Julida,Julidae,Tachypodoiulus,Tachypodoiulus_niger
ZOTU6222,Eukaryota,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,
ZOTU1132,Eukaryota,,,,,,
ZOTU4894,Eukaryota,Arthropoda,,,,,
ZOTU2418,Eukaryota,,,,,,
ZOTU5805,Eukaryota,,,,,,
ZOTU4431,Eukaryota,,,,,,
ZOTU3608,Eukaryota,,,,,,
ZOTU2830,Eukaryota,,,,,,
ZOTU5951,Eukaryota,,,,,,
ZOTU5712,Eukaryota,,,,,,
ZOTU2054,Eukaryota,,,,,,
ZOTU4876,Eukaryota,Rotifera,Bdelloidea,,,,
ZOTU607,Eukaryota,,,,,,
ZOTU5639,Eukaryota,,,,,,
ZOTU4116,Eukaryota,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Hyloniscus,Hyloniscus_riparius
ZOTU5212,Eukaryota,Arthropoda,,,,,
ZOTU2454,Eukaryota,,,,,,
ZOTU6251,Eukaryota,,,,,,
ZOTU2318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pammene,Pammene_aurita
ZOTU4334,Eukaryota,Arthropoda,,,,,
ZOTU1275,Eukaryota,,,,,,
ZOTU5456,Eukaryota,,,,,,
ZOTU4703,Eukaryota,,,,,,
ZOTU5822,Eukaryota,,,,,,
ZOTU5574,Eukaryota,Arthropoda,,,,,
ZOTU5183,Eukaryota,,,,,,
ZOTU6602,Eukaryota,,,,,,
ZOTU4491,Eukaryota,Arthropoda,,,,,
ZOTU3897,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU1916,Eukaryota,,,,,,
ZOTU6501,Eukaryota,,,,,,
ZOTU2324,Eukaryota,Arthropoda,,,,,
ZOTU4917,Eukaryota,,,,,,
ZOTU4425,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica_rubra
ZOTU2520,Eukaryota,,,,,,
ZOTU5268,Eukaryota,,,,,,
ZOTU4426,Eukaryota,,,,,,
ZOTU6378,Eukaryota,,,,,,
ZOTU5982,Eukaryota,,,,,,
ZOTU6681,Eukaryota,Arthropoda,,,,,
ZOTU4420,Eukaryota,,,,,,
ZOTU5329,Eukaryota,,,,,,
ZOTU6403,Eukaryota,,,,,,
ZOTU4882,Eukaryota,Arthropoda,,,,,
ZOTU3634,Eukaryota,,,,,,
ZOTU6685,Eukaryota,,,,,,
ZOTU6145,Eukaryota,Chordata,,,,,
ZOTU5365,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Rhithrogena,Rhithrogena_puytoraci
ZOTU6051,Eukaryota,,,,,,
ZOTU5836,Eukaryota,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea_cinerea
ZOTU3788,Eukaryota,,,,,,
ZOTU1108,Eukaryota,,,,,,
ZOTU5217,Eukaryota,,,,,,
ZOTU3477,Eukaryota,,,,,,
ZOTU6000,Eukaryota,,,,,,
ZOTU6288,Eukaryota,,,,,,
ZOTU957,Eukaryota,,,,,,
ZOTU6404,Eukaryota,Gastrotricha,Class_Gastrotricha,Chaetonotida,Chaetonotidae,,
ZOTU6060,Eukaryota,,,,,,
ZOTU3759,Eukaryota,,,,,,
ZOTU5763,Eukaryota,,,,,,
ZOTU4408,Eukaryota,,,,,,
ZOTU4873,Eukaryota,,,,,,
ZOTU5921,Eukaryota,,,,,,
ZOTU5883,Eukaryota,,,,,,
ZOTU1475,Eukaryota,,,,,,
ZOTU1516,Eukaryota,,,,,,
ZOTU4668,Eukaryota,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,Lumbricus_castaneus
ZOTU5264,Eukaryota,,,,,,
ZOTU3478,Eukaryota,,,,,,
ZOTU2214,Eukaryota,,,,,,
ZOTU4603,Eukaryota,,,,,,
ZOTU227,Eukaryota,,,,,,
ZOTU4283,Eukaryota,,,,,,
ZOTU430,Eukaryota,,,,,,
ZOTU979,Eukaryota,Annelida,Clitellata,Haplotaxida,Lumbricidae,Aporrectodea,Aporrectodea_longa
ZOTU2218,Eukaryota,,,,,,
ZOTU4617,Eukaryota,,,,,,
ZOTU1862,Eukaryota,,,,,,
ZOTU1592,Eukaryota,,,,,,
ZOTU3304,Eukaryota,,,,,,
ZOTU4529,Eukaryota,,,,,,
ZOTU780,Eukaryota,,,,,,
ZOTU4587,Eukaryota,,,,,,
ZOTU6148,Eukaryota,,,,,,
ZOTU5798,Eukaryota,Arthropoda,,,,,
ZOTU6141,Eukaryota,,,,,,
ZOTU4000,Eukaryota,,,,,,
ZOTU4997,Eukaryota,,,,,,
ZOTU3800,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU2973,Eukaryota,,,,,,
ZOTU5110,Eukaryota,Arthropoda,Insecta,Plecoptera,Nemouridae,Protonemura,Protonemura_intricata
ZOTU1642,Eukaryota,,,,,,
ZOTU6092,Eukaryota,,,,,,
ZOTU5306,Eukaryota,,,,,,
ZOTU2963,Eukaryota,,,,,,
ZOTU5184,Eukaryota,Arthropoda,,,,,
ZOTU4931,Eukaryota,,,,,,
ZOTU2256,Eukaryota,Arthropoda,,,,,
ZOTU1773,Eukaryota,,,,,,
ZOTU3640,Eukaryota,Arthropoda,,,,,
ZOTU4970,Eukaryota,,,,,,
ZOTU4370,Eukaryota,,,,,,
ZOTU5438,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion_distinctus
ZOTU4349,Eukaryota,,,,,,
ZOTU1962,Eukaryota,,,,,,
ZOTU4248,Eukaryota,,,,,,
ZOTU5661,Eukaryota,,,,,,
ZOTU1976,Eukaryota,Arthropoda,Insecta,,,,
ZOTU5490,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia_didyma
ZOTU5556,Eukaryota,,,,,,
ZOTU4148,Eukaryota,,,,,,
ZOTU6010,Eukaryota,Arthropoda,Insecta,Trichoptera,Glossosomatidae,Glossosoma,
ZOTU5459,Eukaryota,,,,,,
ZOTU3385,Eukaryota,,,,,,
ZOTU6650,Eukaryota,,,,,,
ZOTU6434,Eukaryota,,,,,,
ZOTU6037,Eukaryota,,,,,,
ZOTU5689,Eukaryota,,,,,,
ZOTU5642,Eukaryota,,,,,,
ZOTU3019,Eukaryota,,,,,,
ZOTU4811,Eukaryota,Rotifera,Monogononta,Ploima,Brachionidae,Brachionus,Brachionus_calyciflorus
ZOTU4501,Eukaryota,Arthropoda,Insecta,Plecoptera,Capniidae,Capnioneura,Capnioneura_nemuroides
ZOTU2505,Eukaryota,,,,,,
ZOTU138,Eukaryota,Arthropoda,,,,,
ZOTU355,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Carassius,Carassius_auratus
ZOTU1930,Eukaryota,,,,,,
ZOTU72,Eukaryota,,,,,,
ZOTU402,Eukaryota,,,,,,
ZOTU580,Eukaryota,,,,,,
ZOTU869,Eukaryota,Gastrotricha,,,,,
ZOTU4230,Eukaryota,,,,,,
ZOTU5863,Eukaryota,Arthropoda,,,,,
ZOTU5354,Eukaryota,,,,,,
ZOTU1414,Eukaryota,,,,,,
ZOTU329,Eukaryota,,,,,,
ZOTU5195,Eukaryota,,,,,,
ZOTU4400,Eukaryota,,,,,,
ZOTU1850,Eukaryota,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Cyclops,Cyclops_abyssorum
ZOTU259,Eukaryota,,,,,,
ZOTU1032,Eukaryota,Arthropoda,,,,,
ZOTU4969,Eukaryota,,,,,,
ZOTU2495,Eukaryota,,,,,,
ZOTU4538,Eukaryota,,,,,,
ZOTU2546,Eukaryota,,,,,,
ZOTU4394,Eukaryota,,,,,,
ZOTU478,Eukaryota,,,,,,
ZOTU1993,Eukaryota,,,,,,
ZOTU3523,Eukaryota,,,,,,
ZOTU2152,Eukaryota,,,,,,
ZOTU474,Eukaryota,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Isohypsibius,Isohypsibius_pushkini
ZOTU818,Eukaryota,,,,,,
ZOTU2440,Eukaryota,,,,,,
ZOTU2402,Eukaryota,,,,,,
ZOTU6577,Eukaryota,,,,,,
ZOTU3434,Eukaryota,,,,,,
ZOTU1948,Eukaryota,,,,,,
ZOTU5894,Eukaryota,Arthropoda,,,,,
ZOTU1510,Eukaryota,,,,,,
ZOTU2953,Eukaryota,,,,,,
ZOTU2750,Eukaryota,,,,,,
ZOTU2459,Eukaryota,,,,,,
ZOTU1306,Eukaryota,,,,,,
ZOTU1210,Eukaryota,,,,,,
ZOTU3458,Eukaryota,,,,,,
ZOTU5873,Eukaryota,Arthropoda,,,,,
ZOTU1998,Eukaryota,,,,,,
ZOTU3418,Eukaryota,,,,,,
ZOTU4776,Eukaryota,,,,,,
ZOTU2106,Eukaryota,,,,,,
ZOTU3491,Eukaryota,,,,,,
ZOTU3358,Eukaryota,,,,,,
ZOTU5143,Eukaryota,,,,,,
ZOTU1388,Eukaryota,,,,,,
ZOTU6106,Eukaryota,,,,,,
ZOTU5967,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU6328,Eukaryota,,,,,,
ZOTU5171,Eukaryota,Arthropoda,,,,,
ZOTU1265,Eukaryota,,,,,,
ZOTU3181,Eukaryota,Arthropoda,Collembola,Symphypleona,Dicyrtomidae,Dicyrtomina,Dicyrtomina_ornata
ZOTU2209,Eukaryota,,,,,,
ZOTU3001,Eukaryota,,,,,,
ZOTU2708,Eukaryota,Arthropoda,,,,,
ZOTU2903,Eukaryota,,,,,,
ZOTU2992,Eukaryota,,,,,,
ZOTU940,Eukaryota,,,,,,
ZOTU3263,Eukaryota,,,,,,
ZOTU1346,Eukaryota,,,,,,
ZOTU5667,Eukaryota,,,,,,
ZOTU3133,Eukaryota,Arthropoda,,,,,
ZOTU2176,Eukaryota,,,,,,
ZOTU3736,Eukaryota,,,,,,
ZOTU6208,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum_sordens
ZOTU4392,Eukaryota,,,,,,
ZOTU3968,Eukaryota,,,,,,
ZOTU4920,Eukaryota,,,,,,
ZOTU5200,Eukaryota,,,,,,
ZOTU2464,Eukaryota,,,,,,
ZOTU4275,Eukaryota,Arthropoda,,,,,
ZOTU4043,Eukaryota,Arthropoda,Insecta,Psocoptera,Peripsocidae,Peripsocus,Peripsocus_subfasciatus
ZOTU5071,Eukaryota,,,,,,
ZOTU5615,Eukaryota,Chordata,,,,,
ZOTU5271,Eukaryota,,,,,,
ZOTU6448,Eukaryota,,,,,,
ZOTU2717,Eukaryota,,,,,,
ZOTU6524,Eukaryota,,,,,,
ZOTU5994,Eukaryota,,,,,,
ZOTU2628,Eukaryota,,,,,,
ZOTU5374,Eukaryota,,,,,,
ZOTU4677,Eukaryota,,,,,,
ZOTU6268,Eukaryota,,,,,,
ZOTU3400,Eukaryota,,,,,,
ZOTU6102,Eukaryota,,,,,,
ZOTU6529,Eukaryota,,,,,,
ZOTU6166,Eukaryota,,,,,,
ZOTU3768,Eukaryota,,,,,,
ZOTU6129,Eukaryota,,,,,,
ZOTU6660,Eukaryota,,,,,,
ZOTU5968,Eukaryota,,,,,,
ZOTU5756,Eukaryota,Arthropoda,,,,,
ZOTU3923,Eukaryota,,,,,,
ZOTU4625,Eukaryota,,,,,,
ZOTU2552,Eukaryota,Arthropoda,Collembola,Symphypleona,Dicyrtomidae,Dicyrtomina,Dicyrtomina_ornata
ZOTU4964,Eukaryota,,,,,,
ZOTU3591,Eukaryota,,,,,,
ZOTU5837,Eukaryota,,,,,,
ZOTU5151,Eukaryota,,,,,,
ZOTU6124,Eukaryota,,,,,,
ZOTU5838,Eukaryota,,,,,,
ZOTU4097,Eukaryota,,,,,,
ZOTU6136,Eukaryota,,,,,,
ZOTU5987,Eukaryota,,,,,,
ZOTU2865,Eukaryota,,,,,,
ZOTU5007,Eukaryota,,,,,,
ZOTU6139,Eukaryota,,,,,,
ZOTU6475,Eukaryota,,,,,,
ZOTU5508,Eukaryota,,,,,,
ZOTU4213,Eukaryota,,,,,,
ZOTU5849,Eukaryota,,,,,,
ZOTU6137,Eukaryota,,,,,,
ZOTU2939,Eukaryota,,,,,,
ZOTU5004,Eukaryota,,,,,,
ZOTU6360,Eukaryota,,,,,,
ZOTU6580,Eukaryota,Arthropoda,,,,,
ZOTU6187,Eukaryota,,,,,,
ZOTU4489,Eukaryota,,,,,,
ZOTU6174,Eukaryota,,,,,,
ZOTU3979,Eukaryota,Arthropoda,,,,,
ZOTU5777,Eukaryota,,,,,,
ZOTU4074,Eukaryota,,,,,,
ZOTU5159,Eukaryota,,,,,,
ZOTU4214,Eukaryota,,,,,,
ZOTU4658,Eukaryota,,,,,,
ZOTU3868,Eukaryota,,,,,,
ZOTU5768,Eukaryota,,,,,,
ZOTU5936,Eukaryota,,,,,,
ZOTU5823,Eukaryota,,,,,,
ZOTU5356,Eukaryota,Arthropoda,,,,,
ZOTU6456,Eukaryota,,,,,,
ZOTU6497,Eukaryota,,,,,,
ZOTU4689,Eukaryota,Annelida,Clitellata,Haplotaxida,,,
ZOTU4699,Eukaryota,,,,,,
ZOTU5037,Eukaryota,,,,,,
ZOTU3512,Eukaryota,,,,,,
ZOTU3993,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU6142,Eukaryota,Arthropoda,,,,,
ZOTU1702,Eukaryota,,,,,,
ZOTU2851,Eukaryota,,,,,,
ZOTU4611,Eukaryota,,,,,,
ZOTU6246,Eukaryota,,,,,,
ZOTU3386,Eukaryota,Rotifera,Bdelloidea,Philodinida,,,
ZOTU2781,Eukaryota,Arthropoda,,,,,
ZOTU1471,Eukaryota,,,,,,
ZOTU5251,Eukaryota,,,,,,
ZOTU2411,Eukaryota,Arthropoda,,,,,
ZOTU5586,Eukaryota,,,,,,
ZOTU6121,Eukaryota,,,,,,
ZOTU4212,Eukaryota,Arthropoda,,,,,
ZOTU5570,Eukaryota,,,,,,
ZOTU2269,Eukaryota,,,,,,
ZOTU2561,Eukaryota,Arthropoda,,,,,
ZOTU4299,Eukaryota,,,,,,
ZOTU6230,Eukaryota,,,,,,
ZOTU6482,Eukaryota,,,,,,
ZOTU5567,Eukaryota,,,,,,
ZOTU4667,Eukaryota,,,,,,
ZOTU3207,Eukaryota,,,,,,
ZOTU4062,Eukaryota,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,,
ZOTU6563,Eukaryota,Arthropoda,,,,,
ZOTU6094,Eukaryota,,,,,,
ZOTU5629,Eukaryota,Arthropoda,,,,,
ZOTU5113,Eukaryota,,,,,,
ZOTU2423,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lymantriidae,Calliteara,Calliteara_pudibunda
ZOTU4627,Eukaryota,Arthropoda,Insecta,Plecoptera,Nemouridae,Protonemura,Protonemura_intricata
ZOTU4060,Eukaryota,,,,,,
ZOTU1257,Eukaryota,,,,,,
ZOTU1612,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius_glabripennis
ZOTU6063,Eukaryota,,,,,,
ZOTU5796,Eukaryota,Arthropoda,Insecta,,,,
ZOTU3323,Eukaryota,Arthropoda,,,,,
ZOTU4926,Eukaryota,Annelida,Clitellata,Haplotaxida,Enchytraeidae,Lumbricillus,Lumbricillus_rutilus
ZOTU2947,Eukaryota,Mollusca,,,,,
ZOTU1091,Eukaryota,,,,,,
ZOTU127,Eukaryota,,,,,,
ZOTU4594,Eukaryota,,,,,,
ZOTU5109,Eukaryota,,,,,,
ZOTU4985,Eukaryota,,,,,,
ZOTU4397,Eukaryota,,,,,,
ZOTU4239,Eukaryota,,,,,,
ZOTU5886,Eukaryota,Rotifera,,,,,
ZOTU6420,Eukaryota,,,,,,
ZOTU3342,Eukaryota,,,,,,
ZOTU5786,Eukaryota,,,,,,
ZOTU6152,Eukaryota,,,,,,
ZOTU5999,Eukaryota,,,,,,
ZOTU6454,Eukaryota,Arthropoda,,,,,
ZOTU6147,Eukaryota,Arthropoda,,,,,
ZOTU5816,Eukaryota,,,,,,
ZOTU4393,Eukaryota,Arthropoda,,,,,
ZOTU5914,Eukaryota,,,,,,
ZOTU5864,Eukaryota,,,,,,
ZOTU1177,Eukaryota,,,,,,
ZOTU5795,Eukaryota,Arthropoda,Insecta,Plecoptera,Nemouridae,Protonemura,Protonemura_nitida
ZOTU4899,Eukaryota,,,,,,
ZOTU6128,Eukaryota,Arthropoda,,,,,
ZOTU5685,Eukaryota,,,,,,
ZOTU5821,Eukaryota,,,,,,
ZOTU6512,Eukaryota,,,,,,
ZOTU1046,Eukaryota,,,,,,
ZOTU6364,Eukaryota,,,,,,
ZOTU6520,Eukaryota,,,,,,
ZOTU5243,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Serratella,Serratella_ignita
ZOTU2029,Eukaryota,,,,,,
ZOTU5239,Eukaryota,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,Hydroptila_vectis
ZOTU6013,Eukaryota,,,,,,
ZOTU644,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU795,Eukaryota,Arthropoda,,,,,
ZOTU6385,Eukaryota,Arthropoda,,,,,
ZOTU5011,Eukaryota,,,,,,
ZOTU6354,Eukaryota,,,,,,
ZOTU5458,Eukaryota,Annelida,Clitellata,Haplotaxida,Tubificidae,Chaetogaster,Chaetogaster_diaphanus
ZOTU4746,Eukaryota,,,,,,
ZOTU2526,Eukaryota,,,,,,
ZOTU2212,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Eilema,Eilema_depressum
ZOTU6088,Eukaryota,,,,,,
ZOTU6091,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4670,Eukaryota,Arthropoda,,,,,
ZOTU4741,Eukaryota,,,,,,
ZOTU1253,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella_mucronata
ZOTU5927,Eukaryota,,,,,,
ZOTU3664,Eukaryota,,,,,,
ZOTU4141,Eukaryota,Chordata,,,,,
ZOTU5889,Eukaryota,Chordata,,,,,
ZOTU5118,Eukaryota,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus_merula
ZOTU4778,Eukaryota,Rotifera,Monogononta,Ploima,Brachionidae,Keratella,Keratella_cochlearis
ZOTU3965,Eukaryota,,,,,,
ZOTU3720,Eukaryota,,,,,,
ZOTU5419,Eukaryota,,,,,,
ZOTU5115,Eukaryota,,,,,,
ZOTU3940,Eukaryota,Arthropoda,,,,,
ZOTU459,Eukaryota,Arthropoda,Insecta,Plecoptera,Nemouridae,Protonemura,Protonemura_auberti
ZOTU4992,Eukaryota,Arthropoda,,,,,
ZOTU2918,Eukaryota,,,,,,
ZOTU6323,Eukaryota,Arthropoda,,,,,
ZOTU5205,Eukaryota,,,,,,
ZOTU5447,Eukaryota,Arthropoda,,,,,
ZOTU6017,Eukaryota,,,,,,
ZOTU5230,Eukaryota,,,,,,
ZOTU4829,Eukaryota,,,,,,
ZOTU6325,Eukaryota,,,,,,
ZOTU3142,Eukaryota,Arthropoda,,,,,
ZOTU133,Eukaryota,Arthropoda,,,,,
ZOTU975,Eukaryota,,,,,,
ZOTU1846,Eukaryota,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops_vernalis
ZOTU6040,Eukaryota,Arthropoda,,,,,
ZOTU6371,Eukaryota,,,,,,
ZOTU6078,Eukaryota,,,,,,
ZOTU5260,Eukaryota,Arthropoda,,,,,
ZOTU6397,Eukaryota,,,,,,
ZOTU5231,Eukaryota,,,,,,
ZOTU5765,Eukaryota,Arthropoda,Insecta,,,,
ZOTU5156,Eukaryota,,,,,,
ZOTU4761,Eukaryota,,,,,,
ZOTU6648,Eukaryota,,,,,,
ZOTU4161,Eukaryota,Annelida,Clitellata,Haplotaxida,Lumbricidae,Aporrectodea,Aporrectodea_nocturna
ZOTU3164,Eukaryota,,,,,,
ZOTU6452,Eukaryota,,,,,,
ZOTU1879,Eukaryota,,,,,,
