ASV ID	CN19_Buck1_SN_0m_1	CN19_Buck1_SN_0m_2	CN19_Buck2_SN_0m_1	CN19_Buck2_SN_0m_2	CN19_Buck3_SN_0m_1	CN19_Buck3_SN_0m_2	CN19_Buck4_SM_Night_0m_1	CN19_Buck4_SM_Night_0m_2	CN19_Buck5_0m_1	CN19_Buck5_0m_2	CN19_Buck6_Dav_Night_0m_1	CN19_Buck6_Dav_Night_0m_2	CN19_Nisk_Dav_Dawn_100m_1	CN19_Nisk_Dav_Dawn_100m_2	CN19_Nisk_Dav_Dawn_100m_3	CN19_Nisk_Dav_Dawn_27m_1	CN19_Nisk_Dav_Dawn_27m_2	CN19_Nisk_Dav_Dawn_5m_1	CN19_Nisk_Dav_Dawn_5m_2	CN19_Nisk_Dav_Dusk_13m_1	CN19_Nisk_Dav_Dusk_13m_3	CN19_Nisk_Dav_Dusk_5m_1	CN19_Nisk_Dav_Dusk_5m_2	CN19_Nisk_Dav_Dusk_70m_1	CN19_Nisk_Dav_Dusk_70m_2	CN19_Nisk_Dav_Dusk_70m_3	CN19_Nisk_Dav_Predusk_12m_1	CN19_Nisk_Far_13m_1	CN19_Nisk_Far_13m_2	CN19_Nisk_Far_5m_1	CN19_Nisk_Far_5m_2	CN19_Nisk_Far_60m_1	CN19_Nisk_Far_60m_2	CN19_Nisk_Far_60m_3	CN19_Nisk_MO_Dawn_100m_1	CN19_Nisk_MO_Dawn_100m_2	CN19_Nisk_MO_Dawn_100m_3	CN19_Nisk_MO_Dawn_26m_1	CN19_Nisk_MO_Dawn_26m_2	CN19_Nisk_MO_Dawn_5m_1	CN19_Nisk_MO_Dawn_5m_2	CN19_Nisk_MO_Night_100m_1	CN19_Nisk_MO_Night_100m_2	CN19_Nisk_MO_Night_100m_3	CN19_Nisk_MO_Night_5m_1	CN19_Nisk_MO_Night_5m_2	CN19_Nisk_MO_Night_7m_1	CN19_Nisk_MO_Night_7m_2	CN19_Nisk_PB_Dawn_100m_1	CN19_Nisk_PB_Dawn_100m_2	CN19_Nisk_PB_Dawn_100m_3	CN19_Nisk_PB_Dawn_45m_1	CN19_Nisk_PB_Dawn_45m_2	CN19_Nisk_PB_Dawn_5m_1	CN19_Nisk_PB_Dawn_5m_2	CN19_Nisk_PB_Day_100m_1	CN19_Nisk_PB_Day_100m_2	CN19_Nisk_PB_Day_100m_3	CN19_Nisk_PB_Day_28m_1	CN19_Nisk_PB_Day_28m_2	CN19_Nisk_PB_Day_5m_1	CN19_Nisk_PB_Day_5m_2	CN19_Nisk_PB_Dusk_10m_1	CN19_Nisk_PB_Dusk_10m_2	CN19_Nisk_PB_Dusk_5m_1	CN19_Nisk_PB_Dusk_5m_2	CN19_Nisk_PB_Dusk_70m_1	CN19_Nisk_PB_Dusk_70m_2	CN19_Nisk_PB_Dusk_70m_3	CN19_Nisk_PB_Night_100m_2	CN19_Nisk_PB_Night_100m_3	CN19_Nisk_PB_Night_15m_1	CN19_Nisk_PB_Night_15m_2	CN19_Nisk_PB_Night_5m_1	CN19_Nisk_PB_Night_5m_2	CN19_Nisk_PS_Dawn_100m_1	CN19_Nisk_PS_Dawn_100m_2	CN19_Nisk_PS_Dawn_100m_3	CN19_Nisk_PS_Dawn_10m_1	CN19_Nisk_PS_Dawn_10m_2	CN19_Nisk_PS_Dawn_5m_1	CN19_Nisk_PS_Dawn_5m_2	CN19_Nisk_PS_Dusk_10m_1	CN19_Nisk_PS_Dusk_10m_2	CN19_Nisk_PS_Dusk_5m_1	CN19_Nisk_PS_Dusk_5m_2	CN19_Nisk_PS_Dusk_75m_1	CN19_Nisk_PS_Dusk_75m_2	CN19_Nisk_PS_Dusk_75m_3	CN19_Nisk_SM_Dawn_100m_1	CN19_Nisk_SM_Dawn_100m_2	CN19_Nisk_SM_Dawn_100m_3	CN19_Nisk_SM_Dawn_11m_1	CN19_Nisk_SM_Dawn_11m_2	CN19_Nisk_SM_Dawn_5m_1	CN19_Nisk_SM_Day_100m_1	CN19_Nisk_SM_Day_100m_2	CN19_Nisk_SM_Day_100m_3	CN19_Nisk_SM_Day_10m_1	CN19_Nisk_SM_Day_10m_2	CN19_Nisk_SM_Day_5m_1	CN19_Nisk_SM_Day_5m_2	CN19_Nisk_SM_Dusk_100m_1	CN19_Nisk_SM_Dusk_100m_2	CN19_Nisk_SM_Dusk_100m_3	CN19_Nisk_SM_Dusk_50m_1	CN19_Nisk_SM_Dusk_50m_2	CN19_Nisk_SM_Dusk_5m_1	CN19_Nisk_SM_Dusk_5m_2	CN19_Nisk_SM_Night_100m_1	CN19_Nisk_SM_Night_100m_2	CN19_Nisk_SM_Night_100m_3	CN19_Nisk_SM_Night_23m_1	CN19_Nisk_SM_Night_23m_2	CN19_Nisk_SM_Night_5m_1	CN19_Nisk_SM_Night_5m_2
ff5d6908df70bb034e5dc9ebfea1adc1	0	0	0	42	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	128	0	119	0	0	0	0	0	0	0	0	0	37	0	118	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	170	0	15	0	0	0	0	0	0	0	0	173	0	195	135	0	0	72	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	118	0	0	0	0	0
95f76980e04a1711af175af7a0cef963	41	0	0	0	0	0	0	0	0	0	6	5	0	208	13	0	21	23	0	7	11	22	0	0	0	0	15	0	48	0	0	0	0	145	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	152	0	0	0	0	0	0	233	0	0	51	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
ebdf7cad4cdf11f739bcb15f08848b5d	0	0	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	77	20	14	0	0	0	0	0	8	19	0	0	80	39	14	23	0	0	0	0	0	0	62	0	0	0	39	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	100	0	0	0	0	116	0	0	0	0	0	0	9	12	19	38
7fb89412444a9c67ecbe17d60f222392	0	0	155	31	56	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	27	0	0	0	0	0	21	61	0	0	0	0	0	0	0	0	0	70	71	0	77	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	92	126	22	158	0	0	0	12	30	14	39
eadc02f7d86e11d4bf4f37fe855bc892	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	262	34	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0
7df41a31468b3a8201f2cb61c4f74c2e	44	30	0	38	0	23	37	43	0	0	10	9	0	0	0	0	14	0	0	23	0	25	13	0	0	0	0	35	66	0	0	0	0	0	0	0	0	0	158	14	0	0	0	0	16	18	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	26	21	47	62	0	0	0	0	18	20	13	9	0	0	0	0	0	37	9	0	136	21	0	0	0	0	0	0	18	11	15	14	0	0	0	45	16	23	26	0	0	0	49	26	50	18	0	0	0	61	38	0	0
93dfb3471e8aa9c844d959410cf2c0ed	0	0	0	0	0	191	29	33	0	0	8	23	0	0	0	0	18	0	0	0	14	0	31	0	228	0	0	56	38	8	20	0	0	0	0	0	0	0	0	22	51	0	0	0	11	8	34	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	24	17	30	13	28	0	0	17	28	22	18	0	0	0	0	54	24	35	21	10	20	16	0	0	0	0	0	45	28	12	17	0	0	0	28	25	19	14	0	0	0	10	24	36	19	0	0	0	124	0	0	0
e764e221ac7961125e92e53677bd5f09	50	0	73	5	0	21	33	60	32	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	9	0	0	0	0	0	175	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	105	0	34	43	0	0	0	26	222	0	0	0	0	0	0	0	0	36	21	34	0	0	0	0	0	0	0	74	49	0	0	0	0	0	0	94	0	0	0	0	0	30	0	0	0	0	0	38	55	48	31
9503c0ed058fef49bf5ff20bf0199613	35	0	0	0	0	219	0	0	0	0	3	1	166	0	30	0	18	15	0	7	16	26	0	0	0	0	14	0	27	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	39	0	0	0	0	34	0	0	0	41	0	142	0	0	0	0
6757380ee3977c0cee881f93ccf0ec58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	377	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59a9207b84d5300094b8bf61e99bc7ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a50487570c8a3f36a764cb26f81b0ad	0	0	0	0	40	0	0	0	20	12	0	0	0	0	0	0	0	22	21	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	27	23	0	0	0	17	29	11	49	0	0	0	7	17	15	10	0	0	0	21	20	13	13	15	8	14	58	24	19	32	0	0	0	0	28	0	0	0	0	12	19	5	15	17	9	20	11	0	0	0	0	119	30	0	0	14	0	0	0	0	0	0	0	0	0	0	11	17	11	14	0	0	0	10	8	14	8
788f14f0a4099d8e3b4e3a6152bd2b23	0	0	47	8	0	33	65	136	0	0	0	0	11	21	25	0	0	0	0	0	0	0	0	48	14	6	151	0	0	0	104	11	10	16	3	0	43	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	37	19	0	16	0	30	34	26	0	0	33	0	18	12	26	0	0	0	0	0	0	0	0	29	13	36	19	16	0	0	50	0	25	27	17	0	0	0	0	18	16	15	0	67	0	0	25	19	39	0	0	0	0
aaa409ef3d90c2b135339b057516fb2e	0	0	119	11	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	13	17	0	0	0	0	0	12	17	0	0	0	67	20	0	0	0	0	86	0	0	0	0	0	0	68	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	139	0	140	0	127	0	12	0	14	10
71b6c8ad04e019fbfa748872eab482e7	31	10	0	28	17	20	24	0	15	10	39	12	0	0	0	23	18	16	5	18	19	20	0	0	0	0	21	18	0	0	0	0	0	0	0	0	0	20	46	22	27	0	0	0	0	0	0	25	0	0	254	13	0	22	0	0	0	0	12	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	22	14	20	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	20	0	13	42	0	0	0	0	0	0	47	0	0	0	0	0	0	0
7391d485f619ff9bdb6daca629b12a2c	0	0	0	0	0	0	26	13	0	0	4	4	0	0	0	0	13	0	0	0	15	0	0	0	0	0	0	95	32	18	47	0	0	0	0	0	0	0	0	49	126	0	0	0	7	2	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	22	21	31	14	34	40	0	21	26	15	35	0	0	0	0	42	27	31	30	8	24	27	0	131	0	0	0	39	33	12	24	0	0	0	21	21	20	17	0	0	0	17	14	19	33	0	0	0	0	0	0	0
d5158e7eef07974bdac53466aaf09bcc	0	20	21	7	10	7	0	0	8	15	0	0	0	10	0	17	0	1	4	0	0	0	0	0	10	12	23	12	5	19	24	0	51	0	0	0	0	4	11	22	9	0	0	0	0	14	0	0	0	0	51	17	14	3	8	18	23	0	39	2	12	13	0	0	99	0	0	113	0	7	9	86	0	0	73	0	36	0	10	0	12	9	180	133	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	17	0	5	0	0	19	5	51	17	0	15	8	10	5
7c1daf0be1021dcaf3e53cece2ca4612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddd13ca09def8a9819cbb55916356ebb	23	0	0	14	41	18	31	17	0	0	14	16	0	0	0	0	14	0	29	23	48	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	7	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	26	46	0	0	182	0	0	25	20	20	6	0	0	0	0	49	13	9	55	0	45	0	0	0	0	0	0	27	9	5	13	0	0	0	33	19	20	25	0	0	0	28	35	16	38	0	0	0	24	13	0	68
bd6653197bd1f22cbcd09b4f3402eccc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bdc4db0398845c50f1fc57d595c0e611	0	0	0	0	0	0	0	0	0	0	0	0	12	11	63	0	0	0	0	0	0	0	0	40	10	0	0	0	0	0	0	42	0	40	32	28	22	0	0	0	0	35	0	38	0	0	0	0	24	16	51	0	0	0	0	35	12	25	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	17	0	36	0	0	0	0	0	0	0	0	9	26	52	26	15	0	0	0	0	0	25	0	0	0	0	0	21	21	13	0	0	0	0	52	32	28	0	0	0	0
de0314328e6ba58b9e8d7d731f9c01e1	0	0	0	14	0	23	0	0	6	84	24	26	0	0	0	0	19	42	23	17	12	11	12	16	15	24	0	0	134	0	0	0	23	0	0	0	0	30	24	17	17	0	0	0	12	12	16	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	147	0	0	8	23	20	2
4dbf80b220923b43d5afef041536ce61	34	0	0	19	38	34	29	13	0	0	13	7	0	0	0	0	18	0	30	36	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	6	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	24	88	25	0	0	0	0	4	8	18	9	0	0	0	31	0	21	6	59	0	36	90	0	0	0	0	0	33	11	7	13	0	0	0	19	15	18	24	0	0	0	50	16	43	41	0	0	0	36	31	0	45
411da6ec3b66779fee95c335cb661ed1	0	0	0	0	0	88	0	304	0	0	43	18	0	0	0	169	15	154	0	0	0	0	0	0	0	0	0	167	0	109	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94b1341afc2f8c89b8af6da0ebbbb703	0	66	0	0	0	121	26	0	10	11	0	0	0	0	182	0	0	24	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	23	19	0	0	0	13	28	8	17	0	0	0	10	13	16	18	0	0	0	22	35	23	12	29	13	29	0	24	15	13	0	24	0	0	21	0	0	0	0	22	10	13	14	56	9	9	10	0	0	0	0	0	31	0	0	7	0	0	0	0	171	0	0	0	0	0	13	13	22	7	0	0	0	8	27	0	14
f136969dc9d8a617a74f97b4615333a1	32	0	0	0	0	0	0	0	0	0	3	2	0	0	15	0	20	16	0	11	17	49	0	0	0	0	15	0	27	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	193	0	17	0	0	0	0	0	0	0	0	0	0
fd569a7489a218b8f2759f57154d3ad9	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0
1b250108a5b8610799ea54287bd9132a	0	0	0	0	30	0	0	0	16	8	0	0	0	0	0	0	0	19	28	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	37	18	0	0	0	13	24	5	41	0	0	0	9	16	13	22	0	0	0	19	23	21	13	9	4	14	0	26	9	22	0	0	0	0	48	0	0	0	0	13	12	13	15	25	12	27	14	0	0	0	0	0	37	0	0	7	0	0	0	0	0	0	274	0	0	0	16	18	7	9	0	0	0	13	11	19	21
fa7d9389cc90c4f1223b22e3b3eb60ce	29	0	0	11	0	22	22	0	18	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	33	44	0	195	0	0	0	0	0	0	0	22	22	24	0	159	0	0	0	0	0	0	47	0	0	0	0	0	0	0	125	0	0	0	0	54	0	0	0	0	0	28	48	20	37
6260e622bb3e9b79fa3b612fd9a7a137	0	30	31	0	0	115	18	18	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	90	65	0	65	0	0	0	0	0	0	0	0	21	87	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	16	8	22	21	15	15	0	0	31	18	14	11	0	0	0	163	0	0	81	18	20	14	23	0	0	0	0	0	64	0	20	22	0	0	0	16	15	12	11	0	0	0	0	39	0	0	0	0	0	0	0	0	0
78810cd01382f924386e763f3130d6c3	17	14	20	27	25	32	18	0	40	29	0	247	0	0	0	8	0	15	14	0	0	0	0	0	0	0	27	15	1	27	3	0	0	0	66	0	0	23	14	10	4	0	0	0	0	0	0	0	0	0	0	21	26	20	27	0	0	0	24	23	24	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	16	15	13	0	0	0	105	0	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	0	0	0	0	31	14	11	0	0	0	14	14	17	29
70d3ca416723ff5767fc6853f920258a	0	0	0	0	0	0	0	0	0	0	0	0	37	10	44	18	0	0	0	0	0	0	0	19	21	34	0	0	0	0	0	16	37	30	0	29	17	0	0	0	0	18	0	39	0	0	0	0	0	0	21	0	0	0	0	0	0	22	0	163	0	0	0	0	0	0	0	0	47	24	24	0	0	0	0	20	4	21	0	0	0	0	0	17	18	32	20	0	12	45	22	24	0	0	0	0	27	27	93	25	0	0	19	33	16	0	0	0	0	23	17	29	0	0	0	0
303c396de53eee4ae16cde0b5107cdeb	0	0	0	0	0	0	0	0	0	0	0	0	41	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	94	0	245	0	0	0	0	0	0	0	16	0	0	0	0	0	17	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	36	0	0	32	17	0	0	0	0	0	22	29	0	0	0	0	0	38	144	0	0	0	0	35	0	0	0	0	0	0
75f84435ef1df2bfc69c8ece19a2e2d9	24	20	17	35	24	18	25	40	46	25	140	0	0	0	0	9	53	16	19	0	0	0	0	0	0	0	19	20	7	0	11	0	0	0	0	0	0	16	31	23	17	0	0	0	0	0	0	0	0	0	0	27	27	21	22	0	0	0	24	14	29	18	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	17	16	12	17	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	14	0	0	0	0	0	0	58	10	7	0	0	0	15	29	24	26
1c640e85f449f3cc1b5d482f6ee153a4	0	0	0	31	0	0	0	0	6	132	0	175	0	0	0	0	0	0	0	0	0	0	112	0	0	0	195	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	19	23	0	0	0	0	0	11	1	0	0	82	24	12	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	15	15	30	40
2b44653fc018af46f1a5a90dabe811a6	88	0	22	5	24	42	39	0	12	0	0	0	0	0	0	0	0	0	116	38	0	0	0	0	4	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	23	12	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	114	19	28	0
36cffb187548c048666241303fd9f1d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e6eb47c8846cb4f26b784bde359b540	47	91	0	0	0	74	20	12	0	0	118	0	0	0	0	0	0	0	41	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	36	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	13	0	15	13	26	0	0	9	22	16	7	0	0	0	0	0	0	67	5	16	18	21	0	0	0	0	0	0	0	7	11	0	0	0	10	11	12	10	0	0	0	0	70	19	0	0	0	0	0	0	0	0
4b422ad40a7bcb47957ab1799fd7f9fb	0	0	0	0	0	0	21	9	0	0	8	16	0	0	0	0	6	0	0	0	5	0	50	0	100	0	0	72	43	22	16	0	0	0	0	0	0	0	0	64	0	0	0	0	13	7	23	8	0	0	0	0	0	0	0	0	0	0	0	29	0	0	13	15	18	13	18	15	36	0	0	19	34	20	16	0	0	0	0	26	79	55	23	14	15	34	0	0	0	0	0	22	16	11	15	0	0	0	19	16	16	12	0	0	0	6	31	15	24	0	0	0	88	0	0	0
0e6428f949e8b37ae31219566bfde273	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	14	15	0	0	23	10	0	0	44	68	0	8	16	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	16	0	0	0	0	40	0	0	0	0	80	0	191	0	0	0
09094c402f101d9d175fa517cb0fe78a	0	0	0	0	0	0	0	210	0	0	0	0	21	26	20	28	0	0	0	0	0	0	0	25	26	20	21	0	0	0	0	29	18	26	26	0	15	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	110	0	0	0	29	12	0	0	0	0	23	0	51	0	13	0	0	21	28	0	0	0	0	10	41	14	0	0	0	0	71	0	0	0	16	24	6	24	18	28	0	0	0	26	14	23	0	0	0	0	17	22	37	0	0	0	0	24	32	0	0	0	0	0
7ba16e13abf629bbe65b09faa8947d93	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	48	34	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240
4c4983ae27129786841349ebc7803273	14	24	12	14	16	14	0	26	22	19	0	0	0	5	0	13	0	10	11	0	0	0	13	0	6	1	21	14	7	18	21	21	8	0	17	0	7	18	12	12	13	18	0	0	0	8	0	0	0	5	0	19	16	15	19	0	17	7	11	11	22	15	48	0	20	0	10	18	7	2	8	11	0	0	21	7	23	7	11	5	11	6	20	33	0	13	22	5	19	7	4	0	0	0	30	12	9	0	15	39	2	0	14	1	5	0	0	14	9	26	16	1	16	11	18	14
36608ee085836ad151a1364a69a3fc1b	0	0	0	0	0	0	19	0	19	9	0	0	0	0	0	0	0	25	24	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	14	6	26	16	0	0	0	9	22	12	17	0	0	0	10	18	10	13	0	0	0	22	24	13	17	14	22	18	0	24	25	35	0	36	0	0	11	267	0	0	0	14	18	17	14	39	5	10	12	0	0	0	0	0	14	0	0	10	0	0	0	0	0	0	0	0	0	0	18	17	29	3	0	0	0	4	29	0	21
28cc7e538a3f714d35ad28513bf4c1b5	0	0	0	0	0	0	0	0	0	0	218	0	0	0	372	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0
