ASV ID	CN18FESPkoa_SC24	CN18FESPkoa_SC26	CN18FESPkoa_SC29	CN18FESPkoa_SC30	CN18FESPkoa_SC31	CN18FESPkoa_SC32	CN18FESPkoa_SC34	CN18FESPkoa_SC37	CN18FESPkoa_SC40	CN18FESPkoa_SC41	CN18FESPkoa_SC43	CN18FESPkoa_SC44	CN18FESPkoa_SC46	CN18FESPkoa_SC47	CN18FESPkoa_SC49	CN18FESPkoa_SC52	CN18FESPkoa_SC53	CN18FESPkoa_SC55	CN18FESPkoa_SC56	CN18FESPkoa_SC57	CN18FESPkoa_SC58	CN18Fc12_8_eDNA	CN18Fc19_5_eDNA	CN18Fc21_6_eDNA	CN18Fc22_6_eDNA	CN18Fc24_6_eDNA	CN18Fc25_5_eDNA	CN18Fc27_4_eDNA	CN18Fc29_6_eDNA	CN18Fc30_4_eDNA	CN18Fc32_4_eDNA	CN18Fc33_5_eDNA	CN18Fc35_5_eDNA	CN18Fc36_6_eDNA	CN18Fc38_5_eDNA	CN18Fc40_6_eDNA	CN18Fc41_6_eDNA	CN18Fc43_5_eDNA	CN18Fc44_8_eDNA	CN18Fc46_8_eDNA	CN18Fc47_6_eDNA	CN18Fc49_6_eDNA	CN18Fc51_5_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC37	CN18SESPkoa_SC39	CN18SESPkoa_SC40	CN18SESPkoa_SC41	CN18SESPkoa_SC42	CN18SESPkoa_SC44	CN18SESPkoa_SC45	CN18SESPkoa_SC47	CN18SESPkoa_SC49	CN18Sc09_2_eDNA	CN18Sc10_2_eDNA	CN18Sc14_2_eDNA	CN18Sc14_8_eDNA	CN18Sc15_2_eDNA	CN18Sc15_8_eDNA	CN18Sc18_2_eDNA	CN18Sc18_8_eDNA	CN18Sc27_2_eDNA	CN18Sc27_8_eDNA
ASV_1452	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	3	0	0	0	0	2	0	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	4	1
ASV_1557	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1659	4	2	0	3	0	0	0	3	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1753	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1805	226	192	85	172	145	195	311	128	115	115	187	158	93	115	114	158	191	257	468	288	637	213	64	99	56	60	146	58	75	63	374	165	305	94	60	88	92	145	68	18	6	37	61	3	0	0	13	0	0	0	8	8	0	3	0	0	0	0	4	0	0	0	0
ASV_1904	4	4	0	0	2	0	3	0	0	0	2	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	5	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	7	0	0	2	0	0	0	0	2
ASV_1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_2171	0	0	0	0	6	2	0	0	4	23	0	0	3	1	0	0	4	1	0	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2278	0	0	5	14	0	0	33	0	0	4	0	11	0	12	0	0	20	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0	0	14	0	0	0	2	0	0	4	3	0	20	0	2	0	10	0	0	0	1	0	0	0	0	7	1	17	0	7
ASV_2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2344	1	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2410	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	5	0	0	0	1	0	0	8	9	0	0	5	3	7	0	1	2
ASV_2477	34	58	14	29	3	1	6	1	11	24	9	9	6	8	4	3	21	0	4	4	4	3	0	0	2	0	21	28	1	0	0	11	2	0	0	2	9	0	1	7	0	13	55	4	0	0	0	3	0	10	0	0	0	0	0	0	4	0	8	4	11	0	1
ASV_2747	184	46	13	5	6	6	11	8	1	7	12	3	4	11	2	7	16	3	3	7	2	0	9	0	0	7	9	8	4	0	2	15	1	4	2	14	2	6	4	22	2	62	181	7	0	7	0	21	0	12	0	0	0	0	0	0	3	0	5	0	5	0	2
ASV_2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2879	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2887	28	1	15	41	19	35	88	37	11	7	10	19	6	10	57	17	34	30	74	20	91	34	5	27	5	9	24	15	10	10	15	43	191	9	32	48	35	46	3	32	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2919	18	4	6	4	3	1	3	5	8	3	4	5	7	8	5	7	13	8	20	1	21	1	0	1	3	0	3	2	0	0	0	0	0	0	2	5	0	26	9	7	0	0	0	0	0	0	0	5	4	2	0	1	0	2	8	0	0	0	0	1	0	0	0
ASV_2924	0	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	51	0	1	0	0	0	19	11	0	0	0	0	0	0	0
ASV_3002	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3003	188	135	143	124	65	75	141	106	70	56	66	89	64	78	45	65	172	67	80	64	90	25	51	27	41	37	29	83	86	5	40	106	28	51	34	103	67	76	90	122	16	79	250	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_3013	6	7	0	0	0	0	0	7	0	0	4	3	3	0	4	0	0	1	2	1	0	0	0	0	0	1	1	0	0	3	7	1	1	0	7	3	5	0	0	0	0	0	0	0	8	0	6	0	14	3	5	9	10	6	18	12	3	0	1	1	0	7	0
ASV_3015	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ASV_3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	13	0	15	1	6	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3228	0	0	0	0	0	26	0	0	0	0	0	3	20	0	0	0	0	0	0	0	0	1	89	2	23	58	165	0	0	0	248	0	110	47	0	3	0	0	0	0	26	13	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	69	0	82	0	0
ASV_3242	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3283	118	138	78	208	88	148	159	79	56	37	143	17	62	128	36	43	108	88	132	46	93	37	31	22	12	28	6	103	5	4	46	99	11	35	16	169	35	75	93	90	5	15	95	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0	0
ASV_3621	5	0	2	0	3	0	5	2	0	0	6	1	0	10	5	3	6	0	1	1	0	2	0	1	0	2	3	3	7	0	2	2	0	0	5	2	3	6	6	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0
ASV_3708	4	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1
ASV_3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0
ASV_3888	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV_4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4195	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	5	0	12	0	14	18	71	5	7	4	3	14	0	1	0	14	0
ASV_4573	4	21	3	7	1	7	2	4	0	0	9	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	6	1	0	0	15	0	0	0	3	1	0	0	4	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_4912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	56	0	22	0	3	49	55	14	18	53	0	24	0	2	0	78	0
ASV_4914	66	327	473	2	0	4	1	2	28	21	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4976	8	3	1	10	2	6	7	1	1	0	2	5	0	2	0	1	3	5	15	10	8	2	2	5	2	0	6	5	17	0	0	0	0	6	0	1	3	0	31	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5028	119	146	227	264	272	260	264	260	219	245	201	293	140	187	139	81	367	376	459	247	627	286	111	85	129	72	44	100	106	10	113	252	184	115	109	146	175	192	136	52	27	26	69	7	0	10	0	0	14	0	0	0	0	0	0	0	0	0	2	0	3	0	1
ASV_5109	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	1	0	4	0	5	0	4
ASV_5240	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5263	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	6	0	0	0	0	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_5643	3	2	2	0	0	1	3	1	4	1	3	1	0	0	2	0	2	4	1	3	5	0	0	7	0	2	3	1	0	0	1	0	2	3	0	1	0	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6761	8	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	6	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6818	263	106	59	51	96	21	164	67	79	140	99	166	62	59	3	7	63	66	115	208	13	0	58	24	26	259	44	69	0	2	179	192	1	57	17	131	92	114	17	69	38	166	91	51	0	0	0	7	0	3	0	3	0	0	0	0	27	0	0	1	45	0	0
ASV_6904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7261	4	11	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7490	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	3	5	17	4	0	0	1	0	2	1	1	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7589	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7599	9	6	1	16	4	8	20	19	15	15	13	24	24	18	29	3	31	21	45	41	16	12	4	0	2	99	16	8	25	5	28	10	4	9	3	15	4	23	32	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7625	2	3	0	0	0	7	1	8	2	2	6	2	0	6	2	4	6	2	0	0	0	0	2	0	2	5	10	0	4	0	1	0	3	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7656	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	1	0	0	0	0	2	0	0
ASV_7700	3	3	0	0	0	1	0	0	0	0	0	0	3	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7743	2	0	0	0	0	0	0	0	2	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7804	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	3	0	0	0	0	0	5	1	0	0	0	2	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7835	0	2	0	6	3	5	3	3	0	6	3	4	0	2	0	2	4	3	2	2	0	8	1	5	0	4	13	3	6	0	7	2	10	8	0	1	6	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7897	0	0	10	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	9	1	0	0	2	0	0	1	3	0	1	0	1	0	0	0	0	6	0
ASV_7900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8225	1304	3169	1323	2388	1132	2103	1958	2265	654	1553	1524	2354	1517	1420	1935	644	2101	870	2094	1609	1607	552	1248	598	854	782	299	1313	923	75	571	1091	1348	1072	564	794	534	1220	1082	1850	444	1290	2175	2397	12	1078	3	1818	447	1822	98	419	457	145	111	183	1143	399	2683	164	1461	1	2088
ASV_8226	1282	3165	1258	2540	1625	2464	2571	2491	814	2346	1813	2253	1459	2244	2311	900	2579	1046	1718	1530	2459	586	823	639	520	837	903	1311	1155	101	1467	1208	923	1070	773	1236	1224	1469	1207	1425	420	1080	1789	2521	136	1983	13	4736	178	4095	88	131	563	585	308	293	2218	229	5505	459	2215	8	4340
ASV_8227	940	413	14204	11045	11960	28168	21392	18528	17963	19526	10412	13643	4150	7070	19187	19366	35328	5487	6132	13699	11852	5302	7739	10095	12037	10409	8913	5803	14520	7610	34388	22753	20601	17058	19905	9873	16354	5199	1184	3598	5376	12966	7054	2958	11	0	1	1	8837	0	1	299	23	0	3	4	0	1	4	5491	1	1	0
ASV_8228	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8229	2463	3219	1868	2572	2000	3116	2962	1993	2100	2049	2095	2664	1583	2182	1924	2297	2996	2344	2804	2939	3800	1128	855	1423	688	1043	1455	1273	2142	653	3853	1625	2405	1606	907	1990	1515	1193	1936	756	365	1114	1488	1842	11	693	0	272	17	286	184	0	36	255	307	87	491	30	361	16	817	22	98
ASV_8230	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8231	255	19	7	5	2	0	4	5162	0	2	11268	6	11793	84	3568	2853	10	10	3	1012	1	1985	2226	898	1322	591	647	1011	1847	2	1	3868	125	116	2	2931	1679	4344	1238	4457	687	16	3007	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0
ASV_8232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2531	843	1337	1072	56	2919	2621	43	788	2836	5726	1358	4767	174	4133	4000	443	97	1014	300	28	1940	1	0	0	0	1	12	0	0	2	0	1	0	0	0	0	1	0	17	0	0
ASV_8233	760	811	463	853	363	453	536	287	145	333	246	245	165	195	242	184	400	160	427	386	280	111	171	147	165	230	145	356	171	52	571	218	352	280	176	404	281	324	480	895	122	626	1210	1048	114	249	136	5633	400	4464	57	171	125	175	196	90	100	142	6001	116	281	28	729
ASV_8234	415	566	339	561	352	340	497	293	490	284	469	329	222	338	218	174	406	313	632	462	744	58	159	155	163	97	39	166	324	25	69	193	77	90	106	328	329	268	180	136	54	86	205	181	609	42	554	55	512	53	369	1435	412	1156	799	302	149	608	121	284	167	127	5
ASV_8235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1877	1719	2266	3449	2749	931	505	204	1	4979	3465	4130	1386	1477	3550	707	3243	1826	1277	470	3	0	0	0	0	0	0	0	0	0	0	0	0	54	6240	0	2	1	0	0	0
ASV_8236	549	721	872	1188	1070	801	1577	866	567	744	671	1240	908	984	589	410	861	582	1879	1800	1085	275	479	348	563	245	439	1100	566	112	744	1711	617	568	535	1129	782	772	747	684	190	412	563	0	0	0	0	5	0	0	0	0	16	20	0	0	0	0	0	0	0	0	0
ASV_8238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8241	810	0	0	0	34	0	0	535	0	0	0	0	11	15	0	16	0	0	1	1	6	0	0	0	0	5	0	7	0	2	0	0	928	2	0	136	0	3	1515	0	0	89	0	0	3	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1339
ASV_8242	146	111	125	77	218	122	174	191	55	166	269	167	123	121	78	76	386	110	453	227	293	76	21	160	239	66	547	35	53	213	1307	99	154	135	166	100	144	157	57	70	56	14	71	198	3	37	1	563	0	450	21	16	0	0	2	18	16	0	1396	95	76	0	1600
ASV_8243	1	2057	0	1	17	3059	33	2	8	0	6	36	0	0	1	0	3303	18	27	3604	3	1721	594	729	819	1137	836	493	121	211	5	647	54	18	563	1907	10	1295	87	2259	431	823	639	1	0	0	6	0	3124	0	0	0	0	0	1	0	0	0	0	0	5278	0	1
ASV_8244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	312	0	0	0	0	28	5609	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_8246	2070	4217	3693	3999	3266	4472	4850	4699	3405	3709	4314	4845	3661	3807	3202	3625	4916	3480	6190	4842	5097	1382	1908	2299	1754	1412	2984	1526	1731	709	4214	2597	3113	2169	1173	1903	1977	2532	2790	1473	585	668	1140	419	1041	85	376	40	1134	38	610	913	785	1210	1374	1693	687	457	54	492	262	491	166
ASV_8247	1656	0	14	18	7	3294	12	10	8	8	10	1	16	2	7	13	22	1	0	13	8	5	1812	6	19	7	15	6	20	8	26	32	24	29	1936	2833	837	2	0	1232	5	16	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_8248	400	311	1049	1384	73	116	518	180	214	506	1778	144	164	130	316	185	1061	57	207	243	195	4	4	1	0	69	21	22	50	4	1	194	97	261	21	144	44	48	82	75	2	49	226	6630	517	11798	839	3838	156	4426	1405	1526	1044	24	81	354	8	3	189	65	509	1	97
ASV_8249	402	918	287	139	375	3	9	67	13	3	4	14	0	16	0	80	29	0	4	0	4	3	0	0	0	0	0	28	0	1	0	4	0	2	0	24	0	6	5	60	4	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8250	467	633	755	1486	1058	951	1521	1073	779	769	691	972	782	941	857	798	1362	1084	1799	1657	1659	871	621	786	423	595	677	561	560	329	1641	1261	1145	1129	360	1145	1165	1131	994	368	152	242	598	3	0	0	0	1	0	0	0	0	0	0	29	0	0	0	0	0	26	0	1
ASV_8251	4744	4874	2793	3577	1904	1631	2672	1623	896	1532	1299	1573	1080	1401	987	532	1786	594	1584	1545	1395	113	826	355	913	695	387	1966	1267	135	690	1513	539	1073	743	1734	1655	1276	1976	3670	516	4168	8125	1901	113	787	180	3304	340	2369	186	476	172	551	376	294	891	327	2399	222	1862	47	507
